START | Pos: [16.63148, 0.19811, -11.30976] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [16.6315, 0.1981, -11.3098], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [13.5489, 0.1981, -11.9348], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [13.6739, 0.1981, -11.7183], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [13.6739, 0.1981, -11.7183], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.6739, 0.1981, -11.4683], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [13.6739, 0.1981, -11.2183], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [13.7989, 0.1981, -11.4348], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [13.9239, 0.1981, -11.6513], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [13.9239, 0.1981, -11.6513], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [13.9239, 0.1981, -11.6513], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [13.9239, 0.1981, -11.6513], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [13.9239, 0.1981, -11.6513], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [14.0489, 0.1981, -11.4348], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [14.0489, 0.1981, -11.4348], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [14.0489, 0.1981, -11.1848], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [14.0489, 0.1981, -11.1848], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [14.1739, 0.1981, -10.9683], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [14.0489, 0.1981, -11.1848], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.9239, 0.1981, -11.4013], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.7989, 0.1981, -11.6178], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.6739, 0.1981, -11.8343], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.5489, 0.1981, -12.0508], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.4239, 0.1981, -12.2673], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.2989, 0.1981, -12.4838], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.1739, 0.1981, -12.7003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.0489, 0.1981, -12.9168], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.9239, 0.1981, -13.1333], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.7989, 0.1981, -13.3498], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.6739, 0.1981, -13.5663], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.5489, 0.1981, -13.7828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.4239, 0.1981, -13.9993], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.2989, 0.1981, -14.2158], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [12.2989, 0.1981, -14.2158], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [12.2989, 0.1981, -14.2158], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [12.2989, 0.1981, -14.2158], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [12.5155, 0.1981, -14.3408], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [12.7320, 0.1981, -14.4658], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [12.9485, 0.1981, -14.5908], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.1650, 0.1981, -14.7158], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.3815, 0.1981, -14.8408], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.5980, 0.1981, -14.9658], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.8145, 0.1981, -15.0908], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.0310, 0.1981, -15.2158], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.2475, 0.1981, -15.3408], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.4640, 0.1981, -15.4658], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.6805, 0.1981, -15.5908], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.8970, 0.1981, -15.7158], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [14.8970, 0.1981, -15.7158], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [15.0220, 0.1981, -15.9323], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [15.1470, 0.1981, -16.1489], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [15.1470, 0.1981, -16.1489], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.3635, 0.1981, -16.2739], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.5800, 0.1981, -16.3989], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [15.5800, 0.1981, -16.3989], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [15.8300, 0.1981, -16.3989], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [15.8300, 0.1981, -16.3989], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [16.0466, 0.1981, -16.5239], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [16.0466, 0.1981, -16.5239], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [16.2966, 0.1981, -16.5239], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
stop, Pos: [16.2966, 0.1981, -16.5239], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
