START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.1739, 0.0935, 6.8488], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 7.0988], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 7.3488], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 7.5988], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 7.8488], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 8.0988], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 8.3488], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 8.5988], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.1739, 0.0935, 8.8488], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.1739, 0.0935, 8.8488], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.2989, 0.0935, 9.0653], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.4239, 0.0935, 9.2818], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.4239, 0.0935, 9.2818], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.6404, 0.0935, 9.4068], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.8569, 0.0935, 9.5318], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.0734, 0.0935, 9.6568], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.2899, 0.0935, 9.7818], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.2899, 0.0935, 9.7818], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.4149, 0.0935, 9.9983], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.4149, 0.0935, 9.9983], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.4149, 0.0935, 10.2483], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-12.4149, 0.0935, 9.9983], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.4149, 0.0935, 9.7483], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.5399, 0.0935, 9.5318], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.4149, 0.0935, 9.3153], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2899, 0.0935, 9.0988], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1649, 0.0935, 8.8823], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0399, 0.0935, 8.6658], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9149, 0.0935, 8.4493], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7899, 0.0935, 8.2328], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.7899, 0.0935, 8.4828], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.7899, 0.0935, 8.7328], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.7899, 0.0935, 8.9828], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.7899, 0.0935, 9.2328], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.7899, 0.0935, 9.4828], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.6649, 0.0935, 9.2663], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.5399, 0.0935, 9.0498], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.4149, 0.0935, 8.8333], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.2899, 0.0935, 8.6168], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.1649, 0.0935, 8.4002], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.0399, 0.0935, 8.1837], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.2564, 0.0935, 8.3087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.4729, 0.0935, 8.4337], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.6894, 0.0935, 8.5587], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.9059, 0.0935, 8.6837], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.1224, 0.0935, 8.8087], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.3389, 0.0935, 8.9337], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.5554, 0.0935, 9.0587], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.7719, 0.0935, 8.9337], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.9884, 0.0935, 8.8087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
