START | Pos: [16.63148, 0.19811, -11.30976] | Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [16.6315, 0.1981, -11.3098], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.0334, 0.1981, -12.8098], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.8169, 0.1981, -12.9348], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.6004, 0.1981, -13.0598], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.3839, 0.1981, -13.1848], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.1674, 0.1981, -13.3098], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [12.1674, 0.1981, -13.3098], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.0424, 0.1981, -13.5263], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.9174, 0.1981, -13.7428], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.7924, 0.1981, -13.9593], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.6674, 0.1981, -14.1758], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.5424, 0.1981, -14.3923], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.4174, 0.1981, -14.6088], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [11.2924, 0.1981, -14.8253], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [11.5089, 0.1981, -14.7003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [11.7254, 0.1981, -14.5753], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [11.9419, 0.1981, -14.4503], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [12.1584, 0.1981, -14.3253], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [12.3749, 0.1981, -14.2003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [12.5914, 0.1981, -14.0753], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [12.8079, 0.1981, -13.9503], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [12.8079, 0.1981, -13.9503], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [12.9329, 0.1981, -13.7338], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [13.0579, 0.1981, -13.5173], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [13.1829, 0.1981, -13.3008], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [13.1829, 0.1981, -13.3008], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.1829, 0.1981, -13.0508], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.1829, 0.1981, -12.8008], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.1829, 0.1981, -12.5508], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [13.1829, 0.1981, -12.5508], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [13.3079, 0.1981, -12.3343], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [13.3079, 0.1981, -12.3343], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.3079, 0.1981, -12.0843], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [13.3079, 0.1981, -12.0843], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [13.4329, 0.1981, -11.8678], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [13.4329, 0.1981, -11.8678], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [13.4329, 0.1981, -11.6178], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.3079, 0.1981, -11.8343], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.1829, 0.1981, -12.0508], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.0579, 0.1981, -12.2673], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.9329, 0.1981, -12.4838], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.8079, 0.1981, -12.7003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.6829, 0.1981, -12.9168], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.5579, 0.1981, -13.1333], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.4329, 0.1981, -13.3498], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.3079, 0.1981, -13.5663], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.1829, 0.1981, -13.7828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.0579, 0.1981, -13.9993], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.9329, 0.1981, -14.2158], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.8079, 0.1981, -14.4324], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.6829, 0.1981, -14.6489], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.5579, 0.1981, -14.8654], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.4329, 0.1981, -15.0819], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [11.3079, 0.1981, -15.2984], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [11.3079, 0.1981, -15.2984], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [11.3079, 0.1981, -15.5484], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [11.3079, 0.1981, -15.5484], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [11.3079, 0.1981, -15.5484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.0914, 0.1981, -15.6734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.8749, 0.1981, -15.7984], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.6584, 0.1981, -15.9234], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.4419, 0.1981, -16.0484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [10.4419, 0.1981, -16.0484], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [10.1919, 0.1981, -16.0484], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [10.1919, 0.1981, -16.0484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.9754, 0.1981, -16.1734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [9.9754, 0.1981, -16.1734], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.7254, 0.1981, -16.1734], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [9.7254, 0.1981, -16.1734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.5089, 0.1981, -16.2984], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [9.5089, 0.1981, -16.2984], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.2589, 0.1981, -16.2984], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.0089, 0.1981, -16.2984], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.7589, 0.1981, -16.2984], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7589, 0.1981, -16.2984], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.5424, 0.1981, -16.4234], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.3259, 0.1981, -16.5484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.3259, 0.1981, -16.5484], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.0759, 0.1981, -16.5484], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.8259, 0.1981, -16.5484], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.8259, 0.1981, -16.5484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.6094, 0.1981, -16.6734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.3929, 0.1981, -16.7984], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.1764, 0.1981, -16.9234], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [6.9599, 0.1981, -17.0484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [6.7433, 0.1981, -17.1734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [6.7433, 0.1981, -17.1734], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [6.6183, 0.1981, -17.3899], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [6.6183, 0.1981, -17.3899], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [6.4018, 0.1981, -17.5149], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [6.1853, 0.1981, -17.6399], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [5.9688, 0.1981, -17.7649], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [5.7523, 0.1981, -17.8899], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [5.5358, 0.1981, -18.0149], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [5.5358, 0.1981, -18.0149], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [5.5358, 0.1981, -18.0149], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [5.5358, 0.1981, -18.0149], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [5.5358, 0.1981, -18.0149], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [5.7523, 0.1981, -18.1399], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [5.9688, 0.1981, -18.2649], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [6.1853, 0.1981, -18.3899], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [6.4018, 0.1981, -18.5149], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
stop, Pos: [6.4018, 0.1981, -18.5149], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
