START | Pos: [-3.11759, 0.19118, -1.75868] | Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-3.1176, 0.1912, -1.7587], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [6.3645, 0.1912, -3.5087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [6.3645, 0.1912, -3.5087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [6.3645, 0.1912, -3.5087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [6.1480, 0.1912, -3.3837], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [5.9314, 0.1912, -3.2587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [5.9314, 0.1912, -3.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [5.9314, 0.1912, -3.2587], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [5.7149, 0.1912, -3.3837], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [5.4984, 0.1912, -3.5087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [5.7149, 0.1912, -3.6337], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [5.9314, 0.1912, -3.7587], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [6.1480, 0.1912, -3.8837], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [6.3645, 0.1912, -4.0087], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [6.3645, 0.1912, -4.0087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [6.6145, 0.1912, -4.0087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [6.8645, 0.1912, -4.0087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [7.1145, 0.1912, -4.0087], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.1145, 0.1912, -4.0087], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.1145, 0.1912, -4.0087], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.1145, 0.1912, -4.0087], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [7.1145, 0.1912, -3.7587], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [6.9895, 0.1912, -3.5422], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [6.9895, 0.1912, -3.7922], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [6.9895, 0.1912, -3.7922], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.1145, 0.1912, -4.0087], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.2395, 0.1912, -4.2252], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.3645, 0.1912, -4.4417], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.4895, 0.1912, -4.6582], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.6145, 0.1912, -4.8747], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.7395, 0.1912, -5.0912], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [7.8645, 0.1912, -5.3077], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.8645, 0.1912, -5.3077], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.0810, 0.1912, -5.4327], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.2975, 0.1912, -5.5577], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
stop, Pos: [8.5140, 0.1912, -5.6827], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
