START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [17.7185, 0.1944, -4.5381], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.8435, 0.1944, -4.3216], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.6270, 0.1944, -4.1966], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.4105, 0.1944, -4.0716], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.1940, 0.1944, -3.9466], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [16.9775, 0.1944, -3.8216], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [16.7610, 0.1944, -3.6966], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [16.7610, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.5110, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.2610, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.0110, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.7610, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.5110, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.2610, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
stop, Pos: [15.0110, 0.1944, -3.6966], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
