START | Pos: [-7.4862, 0.1396, 30.2147] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4862, 0.1397, 29.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-7.4865, 0.1397, 23.2147], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.3616, 0.1397, 22.9982], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.2366, 0.1397, 22.7817], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.1116, 0.1397, 22.5652], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9866, 0.1397, 22.3486], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8616, 0.1397, 22.1321], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.7366, 0.1397, 21.9156], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6116, 0.1397, 21.6991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4866, 0.1397, 21.4826], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3616, 0.1397, 21.2661], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.2367, 0.1397, 21.0496], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.2367, 0.1397, 21.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 20.7996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 20.5496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 20.2996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 20.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 19.7996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 19.5496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2367, 0.1397, 19.2996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 19.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 18.7996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 18.5496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 18.2996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 18.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 17.7996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 17.5496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2368, 0.1397, 17.2996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.2369, 0.1397, 17.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
stop, Pos: [-6.2369, 0.1397, 17.0496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
