START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.0493, 0.1968, -8.4072], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.0493, 0.1968, -8.4072], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-14.2658, 0.1968, -8.2822], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.2658, 0.1968, -8.2822], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.3908, 0.1968, -8.0657], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.5158, 0.1968, -7.8491], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.6408, 0.1968, -7.6326], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.7658, 0.1968, -7.4161], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.7658, 0.1968, -7.4161], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.7658, 0.1968, -7.4161], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.0158, 0.1968, -7.4161], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.0158, 0.1968, -7.4161], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.2323, 0.1968, -7.2911], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.4488, 0.1968, -7.1661], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.6653, 0.1968, -7.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.8818, 0.1968, -6.9161], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.0983, 0.1968, -6.7911], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.3148, 0.1968, -6.6661], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.5314, 0.1968, -6.5411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.7479, 0.1968, -6.4161], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.9644, 0.1968, -6.2911], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-17.1809, 0.1968, -6.1661], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-16.9644, 0.1968, -6.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.9644, 0.1968, -6.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.8394, 0.1968, -5.8246], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.7144, 0.1968, -5.6081], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.5894, 0.1968, -5.3916], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.4644, 0.1968, -5.1751], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.3394, 0.1968, -4.9586], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.2144, 0.1968, -4.7421], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.0894, 0.1968, -4.5256], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.0894, 0.1968, -4.5256], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-16.0894, 0.1968, -4.2756], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-16.0894, 0.1968, -4.0256], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-16.0894, 0.1968, -3.7756], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-16.0894, 0.1968, -3.7756], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-15.9644, 0.1968, -3.5591], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-15.8394, 0.1968, -3.3426], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-15.7144, 0.1968, -3.1261], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-15.7144, 0.1968, -3.1261], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-15.7144, 0.1968, -2.8761], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-15.7144, 0.1968, -2.6261], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-15.7144, 0.1968, -2.6261], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.8394, 0.1968, -2.4096], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-15.8394, 0.1968, -2.4096], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-15.8394, 0.1968, -2.1596], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-15.8394, 0.1968, -1.9096], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
stop, Pos: [-15.8394, 0.1968, -1.9096], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
