START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [16.2371, 0.1016, -4.6438], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [12.6912, 0.1016, -3.8782], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [12.6912, 0.1016, -3.8782], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [12.8162, 0.1016, -4.0947], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [12.9412, 0.1016, -4.3113], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [12.9412, 0.1016, -4.3113], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.1577, 0.1016, -4.4363], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.3742, 0.1016, -4.5613], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.5937, 0.1016, -4.6596], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [13.8213, 0.1016, -4.6849], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.0378, 0.1016, -4.8099], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.2543, 0.1016, -4.9349], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.4708, 0.1016, -5.0599], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.6873, 0.1016, -5.1849], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [14.9038, 0.1016, -5.3099], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.1203, 0.1016, -5.4349], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.3368, 0.1016, -5.5599], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.5533, 0.1016, -5.6850], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.7698, 0.1016, -5.8100], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [15.9863, 0.1016, -5.9350], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [16.2028, 0.1016, -6.0600], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [16.2028, 0.1016, -6.0600], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3066, 0.1016, -6.2343], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3200, 0.1016, -6.2276], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3334, 0.1016, -6.2209], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3468, 0.1016, -6.2142], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3602, 0.1016, -6.2075], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3736, 0.1016, -6.2008], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3869, 0.1016, -6.1941], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [16.3992, 0.1016, -6.1880], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
