START | Pos: [-2.76623, 0.19817, -2.16161] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.5294, 0.1982, 0.5884], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.5294, 0.1982, 0.5884], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7794, 0.1982, 0.5884], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.7794, 0.1982, 0.5884], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.9959, 0.1982, 0.7134], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.9959, 0.1982, 0.7134], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.2459, 0.1982, 0.7134], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-8.2459, 0.1982, 0.7134], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.4624, 0.1982, 0.8384], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.4624, 0.1982, 0.8384], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.7124, 0.1982, 0.8384], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9624, 0.1982, 0.8384], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2124, 0.1982, 0.8384], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.4624, 0.1982, 0.8384], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-9.4624, 0.1982, 0.8384], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.6789, 0.1982, 0.9634], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.8954, 0.1982, 1.0884], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.1119, 0.1982, 1.2134], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-10.3284, 0.1982, 1.3384], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-10.1119, 0.1982, 1.2134], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-9.8954, 0.1982, 1.0884], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.8954, 0.1982, 1.0884], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.8954, 0.1982, 1.0884], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.8954, 0.1982, 1.0884], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-9.7704, 0.1982, 1.3049], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.5539, 0.1982, 1.1799], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.3374, 0.1982, 1.0549], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.1209, 0.1982, 0.9299], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.9044, 0.1982, 0.8049], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.6879, 0.1982, 0.6799], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.4714, 0.1982, 0.5549], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.2549, 0.1982, 0.4299], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.0383, 0.1982, 0.3049], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.8218, 0.1982, 0.1799], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
stop, Pos: [-7.8218, 0.1982, 0.1799], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
