START | Pos: [25.5614, 0.0724, -7.2987] | Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [25.5614, 0.0724, -7.2987], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [23.5616, 0.0724, -3.8345], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [23.4366, 0.0724, -3.6180], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [23.3116, 0.0724, -3.4015], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [23.1866, 0.0724, -3.1850], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [23.0616, 0.0724, -2.9684], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.9366, 0.0724, -2.7519], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.8117, 0.0724, -2.5354], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.6867, 0.0724, -2.3189], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.5617, 0.0724, -2.1024], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.4367, 0.0724, -1.8859], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.3117, 0.0724, -1.6694], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.1867, 0.0724, -1.4529], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [22.0617, 0.0724, -1.2363], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.9367, 0.0724, -1.0198], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.8117, 0.0724, -0.8033], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.6868, 0.0724, -0.5868], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.5618, 0.0724, -0.3703], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.4368, 0.0724, -0.1538], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.3118, 0.0724, 0.0627], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.1868, 0.0724, 0.2792], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [21.0618, 0.0724, 0.4958], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.9368, 0.0724, 0.7123], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.8118, 0.0724, 0.9288], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.6868, 0.0724, 1.1453], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.5619, 0.0724, 1.3618], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.4369, 0.0724, 1.5783], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.3119, 0.0724, 1.7948], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.1869, 0.0724, 2.0113], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [20.0619, 0.0724, 2.2279], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.9369, 0.0724, 2.4444], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.8119, 0.0724, 2.6609], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.6869, 0.0724, 2.8774], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.5619, 0.0724, 3.0939], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.4370, 0.0724, 3.3104], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.3120, 0.0724, 3.5269], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.1870, 0.0724, 3.7434], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [19.0620, 0.0724, 3.9600], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [19.0620, 0.0724, 3.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0620, 0.0724, 4.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0620, 0.0724, 4.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0620, 0.0724, 4.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0620, 0.0724, 4.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 5.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 5.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 5.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 5.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 6.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 6.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0621, 0.0724, 6.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 6.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 7.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 7.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 7.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 7.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 8.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 8.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0622, 0.0724, 8.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 8.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 9.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 9.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 9.7100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 9.9600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 10.2100], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0623, 0.0724, 10.4600], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.0658, 0.0724, 10.7105], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [19.0658, 0.0724, 10.7105], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [19.0658, 0.0724, 10.7105], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [19.0658, 0.0724, 10.7105], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.0590, 0.0724, 10.7511], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [19.0590, 0.0724, 10.7511], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [19.0590, 0.0724, 10.7511], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [19.0078, 0.0724, 10.4755], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.8828, 0.0724, 10.2590], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [18.8828, 0.0724, 10.2590], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.6663, 0.0724, 10.1340], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.4498, 0.0724, 10.0091], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.2333, 0.0724, 9.8841], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [18.0168, 0.0724, 9.7591], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [17.8002, 0.0724, 9.6341], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [17.5837, 0.0724, 9.5091], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [17.3672, 0.0724, 9.3841], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [17.3672, 0.0724, 9.3841], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.1172, 0.0724, 9.3841], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.8672, 0.0724, 9.3841], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.6172, 0.0724, 9.3841], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.3672, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.1172, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.8672, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.6172, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.3672, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.1172, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.8672, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.6172, 0.0724, 9.3842], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.3672, 0.0724, 9.3843], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.1172, 0.0724, 9.3843], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.8672, 0.0724, 9.3843], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.6172, 0.0724, 9.3843], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [13.6172, 0.0724, 9.3843], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [13.6172, 0.0724, 9.3843], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [13.6172, 0.0724, 9.3843], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [13.6172, 0.0724, 9.6343], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [13.6172, 0.0724, 9.6343], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [13.6172, 0.0724, 9.6343], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [13.6172, 0.0724, 9.6343], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [13.8672, 0.0724, 9.6343], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.1172, 0.0724, 9.6343], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.3672, 0.0724, 9.6343], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.6172, 0.0724, 9.6342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.8672, 0.0724, 9.6342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.1172, 0.0724, 9.6342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.3672, 0.0724, 9.6342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.6172, 0.0724, 9.6342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [15.6172, 0.0724, 9.6342], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [15.8337, 0.0724, 9.5092], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [16.0502, 0.0724, 9.3842], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [16.2667, 0.0724, 9.2592], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [16.4832, 0.0724, 9.1342], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [16.4832, 0.0724, 9.1342], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.7332, 0.0724, 9.1341], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [16.9832, 0.0724, 9.1341], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [16.9832, 0.0724, 9.1341], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [16.9832, 0.0724, 9.1341], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.1082, 0.0724, 8.9176], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.2332, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.3582, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.4832, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.6082, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.7332, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.8582, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [17.9831, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.1081, 0.0724, 8.7760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.2331, 0.0724, 8.5595], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.3581, 0.0724, 8.3430], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.4831, 0.0724, 8.1265], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.6081, 0.0724, 7.9100], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.7331, 0.0724, 7.6935], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.8581, 0.0724, 7.4769], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.9831, 0.0724, 7.2604], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.1080, 0.0724, 7.0439], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.2330, 0.0724, 6.8274], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.3580, 0.0724, 6.6109], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.4830, 0.0724, 6.3944], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.6080, 0.0724, 6.1779], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.7330, 0.0724, 5.9614], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.8580, 0.0724, 5.7448], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [19.8580, 0.0724, 5.7448], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [19.8580, 0.0724, 5.4948], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [19.8580, 0.0724, 5.4948], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [19.9829, 0.0724, 5.2783], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.1079, 0.0724, 5.0618], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.2329, 0.0724, 4.8453], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.3579, 0.0724, 4.6288], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.4829, 0.0724, 4.4123], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.6079, 0.0724, 4.1958], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.7329, 0.0724, 3.9793], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.8579, 0.0724, 3.7627], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [20.9829, 0.0724, 3.5462], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [21.1078, 0.0724, 3.3297], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [21.2328, 0.0724, 3.1132], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [21.3578, 0.0724, 2.8967], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [21.4828, 0.0724, 2.6802], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [21.4828, 0.0724, 2.6802], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [21.4828, 0.0724, 2.4302], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [21.4828, 0.0724, 2.1802], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [21.4828, 0.0724, 1.9302], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [21.4828, 0.0724, 1.9302], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [21.3578, 0.0724, 1.7137], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [21.2327, 0.0724, 1.4972], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [21.1077, 0.0724, 1.2807], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.9827, 0.0724, 1.0642], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.8577, 0.0724, 0.8477], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.7327, 0.0724, 0.6312], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.6077, 0.0724, 0.4147], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.4827, 0.0724, 0.1982], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.3577, 0.0724, -0.0183], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.2327, 0.0724, -0.2348], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [20.1076, 0.0724, -0.4513], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.9826, 0.0724, -0.6678], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.8576, 0.0724, -0.8843], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.7326, 0.0724, -1.1008], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.6076, 0.0724, -1.3173], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.4826, 0.0724, -1.5338], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.3576, 0.0724, -1.7503], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.2326, 0.0724, -1.9668], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [19.1076, 0.0724, -2.1833], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.9825, 0.0724, -2.3998], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.8575, 0.0724, -2.6163], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.7325, 0.0724, -2.8328], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.6075, 0.0724, -3.0493], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.4825, 0.0724, -3.2658], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.3575, 0.0724, -3.4823], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.2325, 0.0724, -3.6988], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [18.1075, 0.0724, -3.9153], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [18.1075, 0.0724, -3.9153], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [18.1075, 0.0724, -3.9153], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.8575, 0.0724, -3.9153], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.6075, 0.0724, -3.9153], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [17.6075, 0.0724, -3.9153], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [17.3910, 0.0724, -3.7903], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [17.1745, 0.0724, -3.6653], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [16.9580, 0.0724, -3.5403], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [16.7415, 0.0724, -3.4153], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [16.5250, 0.0724, -3.2902], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [16.3085, 0.0724, -3.1652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [16.0920, 0.0724, -3.0402], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [15.8755, 0.0724, -2.9152], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [15.6590, 0.0724, -2.7902], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [15.4425, 0.0724, -2.6652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [15.2260, 0.0724, -2.5402], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [15.0095, 0.0724, -2.4152], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [14.7930, 0.0724, -2.2902], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [14.5765, 0.0724, -2.1652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [14.3600, 0.0724, -2.0401], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [14.3600, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [14.1100, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [13.8600, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [13.6100, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [13.3600, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [13.1100, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [12.8600, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [12.6100, 0.0724, -2.0401], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [12.3600, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [12.1100, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [11.8600, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [11.6100, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [11.3600, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [11.1100, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [10.8600, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [10.6100, 0.0724, -2.0400], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [10.3600, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [10.1100, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.8600, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.6100, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.3600, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.1100, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.8600, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.6100, 0.0724, -2.0399], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
