START | Pos: [-4.21486, 0.21325, -3.33832] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.2149, 0.2132, -3.3383], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -3.2133], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.7484, 0.2132, -3.2133], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.7484, 0.2132, -3.2133], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.7484, 0.2132, -3.2133], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.7484, 0.2132, -3.2133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.7484, 0.2132, -2.9633], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-3.8734, 0.2132, -2.7468], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9984, 0.2132, -2.5303], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.7484, 0.2132, -2.5303], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9649, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.2149, 0.2132, -2.4053], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9984, 0.2132, -2.2803], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
