START | Pos: [-4.21486, 0.21325, -3.33832] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.2149, 0.2132, -3.3383], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.4469, 0.2132, 0.2957], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-5.4469, 0.2132, 0.5457], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-5.4469, 0.2132, 0.7957], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-5.4469, 0.2132, 0.7957], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.5719, 0.2132, 1.0122], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-5.6969, 0.2132, 1.2287], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-5.6969, 0.2132, 1.2287], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-5.6969, 0.2132, 1.2287], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.5719, 0.2132, 1.4452], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.4469, 0.2132, 1.6617], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.3219, 0.2132, 1.8782], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.3219, 0.2132, 1.8782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.3219, 0.2132, 1.8782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0719, 0.2132, 1.8782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8219, 0.2132, 1.8782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.8219, 0.2132, 1.8782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.6054, 0.2132, 2.0032], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.3889, 0.2132, 2.1282], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.1724, 0.2132, 2.2532], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-4.1724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.9224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.4224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.1724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.9224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.6724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.4224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.1724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.9224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.6724, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.4224, 0.2132, 2.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.4224, 0.2132, 2.2532], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-1.2059, 0.2132, 2.3782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-1.2059, 0.2132, 2.3782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-0.9559, 0.2132, 2.3782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-0.9559, 0.2132, 2.3782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.7394, 0.2132, 2.5032], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-0.7394, 0.2132, 2.5032], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-0.4894, 0.2132, 2.5032], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-0.2394, 0.2132, 2.5032], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.0106, 0.2132, 2.5032], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [0.0106, 0.2132, 2.5032], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.2271, 0.2132, 2.6282], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.4436, 0.2132, 2.7532], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.6602, 0.2132, 2.8782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.8767, 0.2132, 3.0032], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [1.0932, 0.2132, 3.1282], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [1.0932, 0.2132, 3.1282], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [1.0932, 0.2132, 3.1282], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [1.0932, 0.2132, 3.1282], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.9682, 0.2132, 3.3447], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.7517, 0.2132, 3.4697], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [0.8767, 0.2132, 3.2532], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [0.8767, 0.2132, 3.2532], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [0.8767, 0.2132, 3.2532], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [0.8767, 0.2132, 3.2532], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [1.0932, 0.2132, 3.3782], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [1.0932, 0.2132, 3.3782], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.0932, 0.2132, 3.3782], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [1.0932, 0.2132, 3.3782], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.2182, 0.2132, 3.1617], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.2182, 0.2132, 3.1617], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.2182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.4682, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.7182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.9682, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [2.2182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [2.4682, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [2.7182, 0.2132, 3.1617], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [2.7182, 0.2132, 3.4117], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [2.7182, 0.2132, 3.4117], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.5932, 0.2132, 3.6282], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.4682, 0.2132, 3.8447], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.3432, 0.2132, 4.0612], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.5597, 0.2132, 3.9362], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.7762, 0.2132, 3.8112], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.9927, 0.2132, 3.6862], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [3.2092, 0.2132, 3.5612], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [3.4257, 0.2132, 3.4362], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.1757, 0.2132, 3.4362], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [3.1757, 0.2132, 3.4362], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.9592, 0.2132, 3.3112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.9592, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.7092, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.4592, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.2092, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.9592, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.7092, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.4592, 0.2132, 3.3112], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.4592, 0.2132, 3.3112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.2427, 0.2132, 3.1862], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.0262, 0.2132, 3.0612], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.8097, 0.2132, 2.9362], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.5932, 0.2132, 2.8112], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.3767, 0.2132, 2.6862], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.1602, 0.2132, 2.5612], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
