START | Pos: [-7.704, 0.36488, -17.870352] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-7.4875, 0.3473, -17.7454], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [3.4142, 0.1649, -10.2973], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [3.5392, 0.1649, -10.0808], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [3.6642, 0.1649, -9.8643], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [3.7892, 0.1643, -9.6478], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [3.9142, 0.1459, -9.4313], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.0392, 0.1274, -9.2148], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.1642, 0.1090, -8.9983], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.2892, 0.0906, -8.7818], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.4143, 0.0722, -8.5653], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.5393, 0.0537, -8.3488], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.6643, 0.0353, -8.1323], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [4.6643, 0.0353, -8.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, 0.0140, -7.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, -0.0072, -7.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, -0.0168, -7.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, -0.0185, -7.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, -0.0134, -6.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6643, 0.0593, -6.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1321, -6.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -6.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -5.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -5.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -5.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -5.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1649, -4.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6644, 0.1508, -4.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.1304, -4.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.1100, -4.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.0896, -3.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.0692, -3.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.0488, -3.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.0284, -3.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, 0.0079, -2.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6645, -0.0125, -2.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, -0.0134, -2.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, -0.0075, -2.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, -0.0015, -1.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, 0.0044, -1.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, 0.0103, -1.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, 0.0157, -1.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, 0.0206, -0.8823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6646, 0.0197, -0.6323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.0188, -0.3823], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, -0.1323], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 0.1177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 0.3677], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 0.6177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 0.8677], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 1.1177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6647, 0.1649, 1.3677], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6648, 0.1649, 1.6177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6648, 0.1649, 1.8677], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6648, 0.1649, 2.1177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6648, 0.1649, 2.3677], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.6648, 0.1649, 2.6177], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [4.6648, 0.1649, 2.6177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [4.6648, 0.1649, 2.6177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [4.6648, 0.1649, 2.6177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [4.6648, 0.1649, 2.6177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.4483, 0.1649, 2.4927], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.2318, 0.1649, 2.3677], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.0153, 0.1649, 2.2427], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.7988, 0.1649, 2.1177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.5822, 0.1649, 1.9927], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.3657, 0.1649, 1.8677], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.1492, 0.1649, 1.7427], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.9327, 0.1649, 1.6177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.7162, 0.1649, 1.4928], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.4997, 0.1308, 1.3678], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.2832, 0.1334, 1.2428], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.0667, 0.1360, 1.1178], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.8501, 0.1386, 0.9928], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.6336, 0.1412, 0.8678], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.4171, 0.1438, 0.7428], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.2006, 0.1464, 0.6178], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.9841, 0.1490, 0.4928], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.7676, 0.1516, 0.3678], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.5511, 0.1542, 0.2429], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.3346, 0.1568, 0.1179], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.1180, 0.1594, -0.0071], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.0985, 0.1620, -0.1321], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.3150, 0.1646, -0.2571], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.5315, 0.1649, -0.3821], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.7480, 0.1649, -0.5071], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.9645, 0.1649, -0.6321], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.1810, 0.1649, -0.7571], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.3975, 0.1649, -0.8820], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.6141, 0.1649, -1.0070], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.8306, 0.1649, -1.1320], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-2.0471, 0.1649, -1.2570], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.0471, 0.1649, -1.2570], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.0471, 0.1649, -1.2570], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.0471, 0.1649, -1.2570], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.0471, 0.1649, -1.2570], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.8306, 0.1649, -1.3820], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.6141, 0.1649, -1.5070], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.3976, 0.1599, -1.6320], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.1811, 0.1514, -1.7571], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.9646, 0.1429, -1.8821], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.7481, 0.1344, -2.0071], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.5316, 0.1259, -2.1321], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.3151, 0.1174, -2.2571], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.0986, 0.1089, -2.3821], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.1179, 0.1004, -2.5071], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.3344, 0.0919, -2.6321], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.5509, 0.0833, -2.7571], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.7674, 0.0748, -2.8822], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.9839, 0.0663, -3.0072], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.2004, 0.0578, -3.1322], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.4169, 0.0493, -3.2572], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.6334, 0.0488, -3.3822], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.8499, 0.0590, -3.5072], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.0664, 0.0692, -3.6322], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.2829, 0.0794, -3.7572], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.4994, 0.0896, -3.8822], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.7159, 0.0998, -4.0072], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.9324, 0.1100, -4.1323], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [3.1489, 0.1202, -4.2573], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [3.3654, 0.1304, -4.3823], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [3.5819, 0.1406, -4.5073], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [3.7984, 0.1508, -4.6323], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [4.0149, 0.1610, -4.7573], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [4.2314, 0.1649, -4.8823], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.2314, 0.1649, -4.8823], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [4.3564, 0.1649, -5.0988], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [4.4814, 0.1649, -5.3154], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [4.6064, 0.1649, -5.5319], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [4.7314, 0.1649, -5.7484], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [4.8564, 0.1649, -5.9649], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.8564, 0.1649, -5.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8564, 0.1649, -6.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, 0.1045, -6.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, 0.0318, -6.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, -0.0226, -6.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, -0.0215, -7.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, -0.0198, -7.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, -0.0002, -7.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, 0.0211, -7.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8563, 0.0423, -8.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.0636, -8.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.0849, -8.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1062, -8.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1274, -9.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1487, -9.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1649, -9.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1649, -9.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8562, 0.1649, -10.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.1649, -10.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.1649, -10.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.1187, -10.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.0466, -11.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, -0.0212, -11.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.0136, -11.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.0484, -11.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8561, 0.0833, -12.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1181, -12.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1529, -12.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -12.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -13.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -13.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -13.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -13.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8560, 0.1649, -14.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -14.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -14.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -14.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -15.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -15.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -15.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -15.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8559, 0.1649, -16.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -16.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -16.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -16.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -17.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -17.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -17.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -17.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8558, 0.1649, -18.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.1649, -18.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.1501, -18.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.1187, -18.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.0873, -19.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.0559, -19.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, 0.0245, -19.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, -0.0069, -19.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8557, -0.0245, -20.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, -0.0235, -20.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, -0.0215, -20.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, -0.0056, -20.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, 0.0182, -21.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, 0.0420, -21.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, 0.0658, -21.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, 0.0897, -21.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8556, 0.1135, -22.2149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8555, 0.1373, -22.4649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8555, 0.1611, -22.7149], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [4.8555, 0.1649, -22.9649], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
