START | Pos: [-3.62003, 0.09346, 3.798] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.6200, 0.0935, 3.7980], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.5040, 0.0935, 2.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-2.7205, 0.0935, 2.1730], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-2.9370, 0.0935, 2.0480], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.1535, 0.0935, 1.9230], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.3700, 0.0935, 1.7980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.5865, 0.0935, 1.6730], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-3.8030, 0.0935, 1.5480], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-4.0195, 0.0935, 1.4230], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.0195, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.2695, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.5195, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.5195, 0.0935, 1.4230], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.5195, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.7695, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.0195, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.2695, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.2695, 0.0935, 1.4230], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.4861, 0.0935, 1.2980], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.7026, 0.0935, 1.1730], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-5.7026, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.9526, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.2026, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.4526, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.7026, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.9526, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.2026, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.4526, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.7026, 0.0935, 1.1730], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-7.7026, 0.0935, 1.4230], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-7.7026, 0.0935, 1.4230], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.7026, 0.0935, 1.4230], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.7026, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.9526, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.2026, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.4526, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.7026, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.9526, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.2026, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.4526, 0.0935, 1.4230], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-9.4526, 0.0935, 1.4230], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-9.4526, 0.0935, 1.4230], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.4526, 0.0935, 1.4230], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-9.4526, 0.0935, 1.4230], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.3276, 0.0935, 1.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.2026, 0.0935, 1.8560], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-9.2026, 0.0935, 1.8560], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-9.2026, 0.0935, 2.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-9.2026, 0.0935, 2.3560], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-9.2026, 0.0935, 2.6060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-9.2026, 0.0935, 2.8560], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-9.2026, 0.0935, 3.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
stop, Pos: [-9.2026, 0.0935, 3.1060], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
