START | Pos: [-5.70059, 0.09346, 1.68376] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-5.7006, 0.0935, 1.4338], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-5.9506, 0.0935, 0.6168], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.9506, 0.0935, 0.6168], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.9506, 0.0935, 0.6168], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.7341, 0.0935, 0.4918], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.5176, 0.0935, 0.3668], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.3011, 0.0935, 0.2418], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.3011, 0.0935, 0.2418], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0511, 0.0935, 0.2418], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8011, 0.0935, 0.2418], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.5511, 0.0935, 0.2418], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-4.6761, 0.0935, 0.4583], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.6761, 0.0935, 0.4583], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.6761, 0.0935, 0.4583], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.6761, 0.0935, 0.4583], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.8926, 0.0935, 0.3333], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6426, 0.0935, 0.3333], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.6426, 0.0935, 0.3333], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.4261, 0.0935, 0.2083], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.4261, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.1761, 0.0935, 0.2083], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-4.3926, 0.0935, 0.0833], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.3926, 0.0935, 0.0833], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.3926, 0.0935, 0.0833], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-4.6091, 0.0935, 0.2083], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.6091, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8591, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1091, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.3591, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.6091, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.6091, 0.0935, 0.2083], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-5.8256, 0.0935, 0.3333], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.0421, 0.0935, 0.4583], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-6.0421, 0.0935, 0.4583], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-6.1671, 0.0935, 0.6748], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.1671, 0.0935, 0.6748], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.3836, 0.0935, 0.7998], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.3836, 0.0935, 0.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.3836, 0.0935, 0.7998], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.6001, 0.0935, 0.6748], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8166, 0.0935, 0.5498], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-7.0331, 0.0935, 0.4248], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.1581, 0.0935, 0.2083], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-7.1581, 0.0935, 0.2083], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-7.1581, 0.0935, 0.2083], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.1581, 0.0935, 0.2083], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-7.1581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-6.9081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-6.6581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-6.4081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-6.1581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.9081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.6581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.4081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-5.1581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.9081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.4081, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.1581, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.4081, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6581, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.9081, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.1581, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.4081, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.6581, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-5.6581, 0.0935, 0.2083], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.8746, 0.0935, 0.3333], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.0911, 0.0935, 0.4583], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.3076, 0.0935, 0.5833], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.3076, 0.0935, 0.5833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.5576, 0.0935, 0.5833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.8076, 0.0935, 0.5833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.0576, 0.0935, 0.5833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.0576, 0.0935, 0.5833], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.2741, 0.0935, 0.7083], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.2741, 0.0935, 0.7083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.2741, 0.0935, 0.7083], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.4907, 0.0935, 0.5833], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.7072, 0.0935, 0.4583], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-8.1402, 0.0935, 0.2083], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.1737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.4237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.6737, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.9237, 0.0935, 0.0833], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.9237, 0.0935, 0.3333], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.7072, 0.0935, 0.2083], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.4907, 0.0935, 0.0833], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.2741, 0.0935, -0.0417], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.0576, 0.0935, -0.1667], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8411, 0.0935, -0.2917], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.6246, 0.0935, -0.4167], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.4081, 0.0935, -0.5417], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.1916, 0.0935, -0.6667], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.9751, 0.0935, -0.7917], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.7586, 0.0935, -0.9167], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.5421, 0.0935, -1.0417], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.3256, 0.0935, -1.1667], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.3256, 0.0935, -1.1667], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.0756, 0.0935, -1.1667], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8256, 0.0935, -1.1667], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.5756, 0.0935, -1.1667], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.5756, 0.0935, -1.1667], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-4.3591, 0.0935, -1.2917], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.3591, 0.0935, -1.2917], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-4.2341, 0.0935, -1.5082], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
stop, Pos: [-4.2341, 0.0935, -1.5082], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
