START | Pos: [-5.9008, 0.16, -2.3891] | Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.9008, 0.1600, -2.3891], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-4.6508, 0.1600, -3.0721], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.6508, 0.1600, -3.0721], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.6508, 0.1600, -3.0721], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.6508, 0.1600, -3.0721], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-4.4343, 0.1600, -2.9471], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.4343, 0.1600, -2.9471], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-4.1843, 0.1600, -2.9471], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.1843, 0.1600, -2.9471], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-3.9678, 0.1600, -2.8221], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.9678, 0.1600, -2.8221], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.7178, 0.1600, -2.8221], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.9343, 0.1600, -2.6971], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-3.8093, 0.1600, -2.9136], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-3.6843, 0.1600, -3.1301], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.5593, 0.1600, -3.3466], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.7758, 0.1600, -3.2216], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-3.9008, 0.1600, -3.0051], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.9008, 0.1600, -3.0051], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.9008, 0.1600, -3.0051], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.9008, 0.1600, -3.0051], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.9008, 0.1600, -3.0051], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-4.0258, 0.1600, -3.2216], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-4.1508, 0.1600, -3.4381], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-4.2758, 0.1600, -3.6546], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.4008, 0.1600, -3.8712], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-4.1843, 0.1600, -3.7462], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.1843, 0.1600, -3.7462], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.1843, 0.1600, -3.7462], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.1843, 0.1600, -3.7462], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-3.9343, 0.1600, -3.7462], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.9343, 0.1600, -3.7462], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.7178, 0.1600, -3.8712], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-3.7178, 0.1600, -4.1212], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-3.7178, 0.1600, -4.3712], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
stop, Pos: [-3.7178, 0.1600, -4.3712], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
