START | Pos: [2.91232, 0.148, -1.9068] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.9123, 0.1480, -1.9068], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [2.9123, 0.1480, -3.4068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -3.6568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -3.9068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -4.1568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -4.4068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -4.6568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -4.9068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -5.1568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -5.4068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -5.6568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [2.9123, 0.1480, -5.9068], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [2.9123, 0.1480, -5.9068], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.9123, 0.1480, -5.9068], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.9123, 0.1480, -5.9068], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.9123, 0.1480, -5.9068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.6958, 0.1480, -5.7818], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.4793, 0.1480, -5.6568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.2628, 0.1480, -5.5318], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.0463, 0.1480, -5.4068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.8298, 0.1480, -5.2818], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.6133, 0.1480, -5.1568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.3968, 0.1480, -5.0318], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.1803, 0.1480, -4.9068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [1.1803, 0.1480, -4.9068], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.9303, 0.1480, -4.9068], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.6803, 0.1480, -4.9068], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.4303, 0.1480, -4.9068], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.4303, 0.1480, -4.9068], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [0.2138, 0.1480, -5.0318], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.0027, 0.1480, -5.1568], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.2192, 0.1480, -5.2818], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.4358, 0.1480, -5.4068], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.6523, 0.1480, -5.5318], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.8688, 0.1480, -5.6568], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.0853, 0.1480, -5.7818], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.3018, 0.1480, -5.9068], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.5183, 0.1480, -6.0318], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.7348, 0.1480, -6.1568], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-1.9513, 0.1480, -6.2818], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-1.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.9513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.2013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.4513, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.7013, 0.1480, -6.2818], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-9.7013, 0.1480, -6.2818], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-9.9178, 0.1480, -6.1568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.1343, 0.1480, -6.0318], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.3508, 0.1480, -5.9068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.5673, 0.1480, -5.7818], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.7838, 0.1480, -5.6568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-11.0003, 0.1480, -5.5318], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-11.2168, 0.1480, -5.4068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
stop, Pos: [-11.2168, 0.1480, -5.4068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
