START | Pos: [-7.4862, 0.1396, 30.2147] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4862, 0.1397, 29.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.7147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.4647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.2147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.7147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.4647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.2147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-7.4866, 0.1397, 21.2147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.4866, 0.1397, 21.2147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.7032, 0.1397, 21.0897], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.9197, 0.1397, 20.9647], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.9197, 0.1397, 20.9647], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.0447, 0.1397, 20.7482], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.1697, 0.1397, 20.5317], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.2947, 0.1397, 20.3152], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.4197, 0.1397, 20.0987], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.5447, 0.1397, 19.8822], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.6697, 0.1397, 19.6657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.7947, 0.1397, 19.4492], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.9198, 0.1397, 19.2327], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.0448, 0.1397, 19.0162], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.1698, 0.1397, 18.7997], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.2948, 0.1397, 18.5832], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.4198, 0.1397, 18.3667], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.5448, 0.1397, 18.1502], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.6698, 0.1397, 17.9337], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.6698, 0.1397, 17.9337], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-9.6698, 0.1397, 17.9337], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.9198, 0.1397, 17.9337], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.1698, 0.1397, 17.9338], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-10.1698, 0.1397, 17.9338], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.3863, 0.1397, 17.8088], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.6028, 0.1397, 17.6838], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.8194, 0.1397, 17.5588], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-11.0359, 0.1397, 17.4338], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.0359, 0.1397, 17.4338], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-11.1609, 0.1397, 17.2173], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-11.2859, 0.1397, 17.0008], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-11.4109, 0.1397, 16.7843], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.4109, 0.1397, 16.7843], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.4109, 0.1397, 16.7843], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.4109, 0.1397, 16.7843], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.4109, 0.1397, 16.7843], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.5359, 0.1397, 17.0008], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.6609, 0.1397, 17.2173], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.7859, 0.1397, 17.4338], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.9109, 0.1397, 17.6504], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.0358, 0.1397, 17.8669], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.1608, 0.1397, 18.0834], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-12.2858, 0.1397, 18.0499], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-12.2859, 0.1397, 17.7999], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.2859, 0.1397, 17.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2859, 0.1397, 17.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 18.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 18.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 18.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 18.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 19.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 19.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 19.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2858, 0.1397, 19.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 20.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 20.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 20.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 20.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 21.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 21.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 21.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2857, 0.1397, 21.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 22.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 22.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 22.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 22.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 23.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 23.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 23.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2856, 0.1397, 23.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 24.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 24.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 24.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 24.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 25.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 25.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 25.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2855, 0.1397, 25.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 26.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 26.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 26.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 26.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 27.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 27.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 27.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2854, 0.1397, 27.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 28.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 28.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 28.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 28.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 29.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 29.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 29.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2853, 0.1397, 29.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 30.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 30.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 30.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 30.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 31.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 31.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 31.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2852, 0.1397, 31.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 32.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 32.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 32.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 32.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 33.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 33.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 33.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2851, 0.1397, 33.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 34.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 34.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 34.5499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 34.7999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 35.0499], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-12.2850, 0.1397, 35.2999], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-12.2850, 0.1397, 35.2999], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.2850, 0.1397, 35.2999], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.2850, 0.1397, 35.2999], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.5350, 0.1397, 35.2999], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.7515, 0.1397, 35.4249], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
stop, Pos: [-12.7515, 0.1397, 35.4249], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
