START | Pos: [3.18055, 0.18678, -3.51576] | Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [3.1806, 0.1868, -3.5158], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.7190, 0.1868, -0.5738], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.7190, 0.1868, -0.5738], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.7190, 0.1868, -0.5738], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.5940, 0.1868, -0.3573], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.4690, 0.1868, -0.1408], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.3440, 0.1868, 0.0757], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.2190, 0.1868, 0.2923], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.2190, 0.1868, 0.2923], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-2.2190, 0.1868, 0.2923], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.3440, 0.1868, 0.5088], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.4690, 0.1868, 0.7253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.5940, 0.1868, 0.9418], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.7190, 0.1868, 1.1583], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.8440, 0.1868, 1.3748], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-2.9690, 0.1868, 1.5913], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.9690, 0.1868, 1.5913], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.1855, 0.1868, 1.7163], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.4020, 0.1868, 1.8413], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.4020, 0.1868, 1.8413], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-3.5270, 0.1868, 2.0578], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-3.6520, 0.1868, 2.2743], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.6520, 0.1868, 2.2743], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.8685, 0.1868, 2.3993], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.8685, 0.1868, 2.3993], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.8685, 0.1868, 2.3993], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.8685, 0.1868, 2.3993], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.9935, 0.1868, 2.1828], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.7770, 0.1868, 2.3078], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.5605, 0.1868, 2.4328], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.5605, 0.1868, 2.4328], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.5605, 0.1868, 2.4328], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-3.5605, 0.1868, 2.6828], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-3.5605, 0.1868, 2.6828], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-3.5605, 0.1868, 2.6828], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.3440, 0.1868, 2.8078], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.1275, 0.1868, 2.9328], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.9110, 0.1868, 3.0578], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.6945, 0.1868, 3.1828], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.6945, 0.1868, 3.1828], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-2.5695, 0.1868, 3.3993], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.5695, 0.1868, 3.3993], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.3529, 0.1868, 3.5243], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.3529, 0.1868, 3.5243], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-2.2279, 0.1868, 3.7408], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.1029, 0.1868, 3.9573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
stop, Pos: [-1.8529, 0.1868, 3.9573], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
