START | Pos: [-7.4862, 0.1396, 30.2147] | Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.4862, 0.1397, 30.2147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.7697, 0.1397, 30.0900], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5532, 0.1397, 29.9650], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.3367, 0.1397, 29.8400], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1202, 0.1397, 29.7150], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.9037, 0.1397, 29.5899], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.6872, 0.1397, 29.4649], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.4707, 0.1397, 29.3399], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.2542, 0.1397, 29.2149], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.2542, 0.1397, 29.2149], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.0042, 0.1397, 29.2149], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.7542, 0.1397, 29.2149], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.5042, 0.1397, 29.2149], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.2542, 0.1397, 29.2149], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.0042, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.7542, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.5042, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.2542, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.0042, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7542, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.5042, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2542, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.0042, 0.1397, 29.2148], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.7542, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.5042, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.2542, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0042, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7542, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.5042, 0.1397, 29.2147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.5042, 0.1397, 29.2147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.2877, 0.1397, 29.0897], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.0712, 0.1397, 28.9647], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.0712, 0.1397, 28.9647], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9462, 0.1397, 28.7482], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8212, 0.1397, 28.5316], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6962, 0.1397, 28.3151], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5712, 0.1397, 28.0986], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4462, 0.1397, 27.8821], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3213, 0.1397, 27.6656], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1963, 0.1397, 27.4491], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.0713, 0.1397, 27.2326], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.0713, 0.1397, 27.2326], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.0713, 0.1397, 26.9826], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.0713, 0.1397, 26.7326], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.0713, 0.1397, 26.4826], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-6.0713, 0.1397, 26.4826], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1963, 0.1397, 26.2661], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.1963, 0.1397, 26.2661], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1963, 0.1397, 26.0161], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-6.1963, 0.1397, 26.0161], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3214, 0.1397, 25.7996], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.3214, 0.1397, 25.7996], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.3214, 0.1397, 25.5496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-6.3214, 0.1397, 25.5496], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4464, 0.1397, 25.3331], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5714, 0.1397, 25.1166], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6964, 0.1397, 24.9001], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8214, 0.1397, 24.6836], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9464, 0.1397, 24.4671], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.0714, 0.1397, 24.2506], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.2171, 0.1397, 24.1376], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.2171, 0.1397, 24.1376], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.4337, 0.1397, 24.0126], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.4337, 0.1397, 24.0126], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.5587, 0.1397, 23.7961], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6837, 0.1397, 23.5796], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.8087, 0.1397, 23.3631], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.9337, 0.1397, 23.1466], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.9337, 0.1397, 23.1466], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9337, 0.1397, 22.8966], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9337, 0.1397, 22.6466], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9337, 0.1397, 22.3966], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9337, 0.1397, 22.1466], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9338, 0.1397, 21.8966], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9338, 0.1397, 21.6466], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.9338, 0.1397, 21.3966], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-7.9338, 0.1397, 21.3966], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.8088, 0.1397, 21.1801], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6838, 0.1397, 20.9636], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.5588, 0.1397, 20.7471], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.5588, 0.1397, 20.7471], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.3423, 0.1397, 20.6221], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.1258, 0.1397, 20.4971], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.9093, 0.1397, 20.3720], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.9093, 0.1397, 20.3720], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.7843, 0.1397, 20.1555], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6593, 0.1397, 19.9390], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5343, 0.1397, 19.7225], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4094, 0.1397, 19.5060], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.4094, 0.1397, 19.5060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 19.2560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 19.0060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 18.7560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 18.5060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 18.2560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 18.0060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4094, 0.1397, 17.7560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4095, 0.1397, 17.5060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4095, 0.1397, 17.2560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4095, 0.1397, 17.0060], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.4095, 0.1397, 16.7560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
stop, Pos: [-6.4095, 0.1397, 16.7560], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
