START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [15.4530, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.2030, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.9530, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.7030, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
stop, Pos: [14.7030, 0.1944, -3.0470], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
