START | Pos: [25.5614, 0.0724, -7.2987] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [25.5614, 0.0724, -7.2987], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.8164, 0.0724, -3.5484], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [18.5999, 0.0724, -3.4234], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [18.3834, 0.0724, -3.2984], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [18.3834, 0.0724, -3.2984], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.1334, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.8834, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.6334, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.3834, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.1334, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.8834, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.6334, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.3834, 0.0724, -3.2983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.1334, 0.0724, -3.2982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.8834, 0.0724, -3.2982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.6334, 0.0724, -3.2982], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [15.6334, 0.0724, -3.2982], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [15.6334, 0.0724, -3.2982], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [15.6334, 0.0724, -3.2982], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [15.6334, 0.0724, -3.2982], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.7584, 0.0724, -3.0817], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.8834, 0.0724, -2.8652], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.0085, 0.0724, -2.6487], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.1335, 0.0724, -2.4322], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.2585, 0.0724, -2.2157], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.3835, 0.0724, -1.9992], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.5085, 0.0724, -1.7827], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.6335, 0.0724, -1.5662], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.7585, 0.0724, -1.3497], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.8835, 0.0724, -1.1332], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.0085, 0.0724, -0.9167], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.1336, 0.0724, -0.7002], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.2586, 0.0724, -0.4837], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.3836, 0.0724, -0.2672], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.5086, 0.0724, -0.0507], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.6336, 0.0724, 0.1658], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.7586, 0.0724, 0.3823], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [17.8836, 0.0724, 0.5988], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.0086, 0.0724, 0.8153], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.1336, 0.0724, 1.0318], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.2587, 0.0724, 1.2483], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.3837, 0.0724, 1.4648], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.5087, 0.0724, 1.6813], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.6337, 0.0724, 1.8978], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.7587, 0.0724, 2.1143], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [18.8837, 0.0724, 2.3308], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [19.0087, 0.0724, 2.5473], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [19.1337, 0.0724, 2.7638], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [19.2588, 0.0724, 2.9803], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [19.3838, 0.0724, 3.1968], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [19.5088, 0.0724, 3.4133], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [19.5088, 0.0724, 3.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 3.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 3.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 4.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 4.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 4.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5088, 0.0724, 4.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 5.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 5.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 5.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 5.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 6.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 6.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 6.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 6.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5089, 0.0724, 7.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 7.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 7.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 7.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 8.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 8.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 8.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 8.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 9.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5090, 0.0724, 9.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5091, 0.0724, 9.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5091, 0.0724, 9.9133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5091, 0.0724, 10.1633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5091, 0.0724, 10.4133], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [19.5091, 0.0724, 10.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
stop, Pos: [19.5091, 0.0724, 10.6633], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
