START | Pos: [-2.3657, 2.9257, 3.65177] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.3657, 2.9258, 3.6518], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.9638, 2.9258, 2.4020], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.9639, 2.9258, 2.1520], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-6.9639, 2.9258, 2.1520], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.9639, 2.9258, 2.1520], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.9639, 2.9258, 2.1520], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.9639, 2.9258, 2.1520], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.7473, 2.9258, 2.2770], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.5308, 2.9258, 2.4020], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.3143, 2.9258, 2.5270], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.0978, 2.9258, 2.6520], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.8813, 2.9258, 2.7769], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.6648, 2.9258, 2.9019], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.4483, 2.9258, 3.0269], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.2318, 2.9258, 3.1519], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.0152, 2.9258, 3.2769], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.7987, 2.9258, 3.4019], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.5822, 2.9258, 3.5269], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.3657, 2.9258, 3.6519], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-4.1492, 2.9258, 3.7769], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.9327, 2.9258, 3.9018], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.7162, 2.9258, 4.0268], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.4996, 2.9258, 4.1518], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.2831, 2.9258, 4.2768], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-3.1045, 2.9258, 4.3910], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.3545, 2.9258, 4.3910], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-3.3545, 2.9258, 4.3910], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-3.3545, 2.9258, 4.3910], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-3.3545, 2.9258, 4.3910], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.3545, 2.9258, 4.1410], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.3545, 2.9258, 3.8910], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.3545, 2.9258, 3.6410], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.3545, 2.9258, 3.3910], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-3.3545, 2.9258, 3.3910], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-3.2296, 2.9258, 3.1745], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-3.2296, 2.9258, 3.1745], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.2296, 2.9258, 2.9245], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-3.2296, 2.9258, 2.6745], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
stop, Pos: [-3.2296, 2.9258, 2.6745], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
