START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [8.1143, 0.1957, -12.7675], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.4893, 0.1957, -13.4170], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.2920], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5809, 0.1957, -13.0755], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7974, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5474, 0.1957, -13.2005], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
