START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.7615, 0.1219, -5.0231], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.7615, 0.1219, -5.0231], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.7615, 0.1219, -5.0231], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.7615, 0.1219, -5.0231], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7615, 0.1219, -5.2731], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7615, 0.1219, -5.5231], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.7615, 0.1219, -5.7731], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.9780, 0.1219, -5.6481], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.1945, 0.1219, -5.5231], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-17.1945, 0.1219, -5.5231], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-17.3195, 0.1219, -5.3066], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-17.3195, 0.1219, -5.3066], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.5361, 0.1219, -5.1816], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.7526, 0.1219, -5.0566], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.9691, 0.1219, -4.9316], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-17.9691, 0.1219, -4.9316], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-18.2191, 0.1219, -4.9316], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.2191, 0.1219, -4.9316], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.4356, 0.1219, -4.8066], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-18.4356, 0.1219, -4.8066], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-18.6856, 0.1219, -4.8066], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.6856, 0.1219, -4.8066], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.9021, 0.1219, -4.6816], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.1186, 0.1219, -4.5566], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.3351, 0.1219, -4.4316], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.5516, 0.1219, -4.3066], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.7681, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-19.5181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-19.2681, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-19.0181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-18.7681, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-18.5181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-18.2681, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.0181, 0.1219, -4.1816], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-18.0181, 0.1219, -4.4316], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-18.1431, 0.1219, -4.2151], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.1431, 0.1219, -3.9651], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-17.8931, 0.1219, -3.9651], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
