START | Pos: [3.0061, 0.072447, -2.6786] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [3.0061, 0.0724, -2.6786], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.5152, 0.0724, 0.1540], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.5152, 0.0724, 0.1540], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.5152, 0.0724, 0.1540], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.5152, 0.0724, 0.1540], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.2987, 0.0724, 0.0290], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.0822, 0.0724, -0.0960], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.8657, 0.0724, -0.2210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.6492, 0.0724, -0.3460], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.4327, 0.0724, -0.4709], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.2161, 0.0724, -0.5959], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.0004, 0.0724, -0.7209], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.2169, 0.0724, -0.8459], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.4334, 0.0724, -0.9709], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.6499, 0.0724, -1.0959], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-0.8664, 0.0724, -1.2209], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.0829, 0.0724, -1.3459], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.2994, 0.0724, -1.4709], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.5160, 0.0724, -1.5958], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.7325, 0.0724, -1.7208], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-1.9490, 0.0724, -1.8458], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-1.9490, 0.0724, -1.8458], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-1.9490, 0.0724, -1.8458], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.1655, 0.0724, -1.7208], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.3820, 0.0724, -1.5958], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.3820, 0.0724, -1.5958], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.6320, 0.0724, -1.5958], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.8820, 0.0724, -1.5958], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.1320, 0.0724, -1.5958], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3820, 0.0724, -1.5958], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6320, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8820, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.1320, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.3820, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.6320, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.8820, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1320, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.3820, 0.0724, -1.5957], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.6320, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.8820, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.1320, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.3820, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.6320, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-6.8820, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.1320, 0.0724, -1.5956], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1320, 0.0724, -1.5956], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.3485, 0.0724, -1.4706], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.5650, 0.0724, -1.3455], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.7815, 0.0724, -1.2205], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.7815, 0.0724, -1.2205], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0315, 0.0724, -1.2205], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.2815, 0.0724, -1.2205], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-8.2815, 0.0724, -1.2205], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.4980, 0.0724, -1.0955], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.7145, 0.0724, -0.9705], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9310, 0.0724, -0.8455], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.1475, 0.0724, -0.7205], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-9.1475, 0.0724, -0.7205], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-9.1475, 0.0724, -0.7205], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-9.1475, 0.0724, -0.7205], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.1475, 0.0724, -0.7205], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-8.9310, 0.0724, -0.5955], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-8.7145, 0.0724, -0.4705], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-8.4980, 0.0724, -0.3455], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.4980, 0.0724, -0.3455], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.3729, 0.0724, -0.1290], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-8.3729, 0.0724, -0.1290], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-8.1564, 0.0724, -0.0040], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-7.9399, 0.0724, 0.1210], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
stop, Pos: [-7.9399, 0.0724, 0.1210], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
