START | Pos: [25.5614, 0.0724, -7.2987] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [25.5614, 0.0724, -7.2987], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [17.5949, 0.0724, -7.1733], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.3449, 0.0724, -7.1733], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.0949, 0.0724, -7.1733], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.8449, 0.0724, -7.1733], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.5949, 0.0724, -7.1733], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.3449, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.0949, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.8449, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.5949, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.3449, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.0949, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.8449, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.5949, 0.0724, -7.1732], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.3449, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [14.0949, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.8449, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.5949, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.3449, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.0949, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [12.8449, 0.0724, -7.1731], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [12.8449, 0.0724, -7.1731], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [12.8449, 0.0724, -7.1731], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [12.7199, 0.0724, -6.9566], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [12.7199, 0.0724, -6.9566], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [12.5034, 0.0724, -6.8315], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [12.2869, 0.0724, -6.7065], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [12.0704, 0.0724, -6.5815], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [12.0704, 0.0724, -6.5815], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.9454, 0.0724, -6.3650], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.8204, 0.0724, -6.1485], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.6954, 0.0724, -5.9320], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.5705, 0.0724, -5.7155], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.4455, 0.0724, -5.4990], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.3205, 0.0724, -5.2824], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.1955, 0.0724, -5.0659], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [11.0705, 0.0724, -4.8494], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [11.0705, 0.0724, -4.8494], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [11.0705, 0.0724, -4.5994], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [11.0705, 0.0724, -4.3494], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [11.0705, 0.0724, -4.3494], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [10.9455, 0.0724, -4.1329], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [10.8205, 0.0724, -3.9164], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [10.6955, 0.0724, -3.6999], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [10.6955, 0.0724, -3.6999], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [10.6955, 0.0724, -3.6999], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [10.4455, 0.0724, -3.6999], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [10.4455, 0.0724, -3.6999], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [10.2290, 0.0724, -3.5749], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [10.0125, 0.0724, -3.4499], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [10.0125, 0.0724, -3.4499], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.7625, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.5125, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.2625, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [9.0125, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.7625, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.5125, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.2625, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [8.0125, 0.0724, -3.4498], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.7625, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.5125, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.2625, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.0125, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.7625, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.5125, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.2625, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.0125, 0.0724, -3.4497], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.7625, 0.0724, -3.4496], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.5125, 0.0724, -3.4496], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [5.5125, 0.0724, -3.4496], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [5.5125, 0.0724, -3.4496], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [5.5125, 0.0724, -3.4496], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [5.5125, 0.0724, -3.4496], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [5.6375, 0.0724, -3.6661], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [5.6375, 0.0724, -3.6661], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [5.6375, 0.0724, -3.6661], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [5.5125, 0.0724, -3.8826], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [5.3875, 0.0724, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [5.2625, 0.0724, -4.3156], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [5.1375, 0.0724, -4.5321], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [5.0125, 0.0724, -4.7486], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [5.0125, 0.0724, -4.7486], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.7960, 0.0724, -4.8736], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [4.7960, 0.0724, -4.8736], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [4.6710, 0.0724, -5.0901], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.6710, 0.0724, -5.0901], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.4766, 0.0724, -5.2484], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.2601, 0.0724, -5.3734], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [4.0436, 0.0724, -5.4984], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.8271, 0.0724, -5.6233], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.6106, 0.0724, -5.7483], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.3941, 0.0724, -5.8733], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [3.1775, 0.0724, -5.9983], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [3.1775, 0.0724, -5.9983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.9275, 0.0724, -5.9983], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.9275, 0.0724, -5.9983], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [2.7110, 0.0724, -6.1233], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.7110, 0.0724, -6.1233], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.4610, 0.0724, -6.1233], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.4610, 0.0724, -6.1233], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.2445, 0.0724, -5.9983], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.2445, 0.0724, -5.9983], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.1195, 0.0724, -5.7817], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.9945, 0.0724, -5.5652], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.8696, 0.0724, -5.3487], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.7446, 0.0724, -5.1322], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.6196, 0.0724, -4.9157], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.4946, 0.0724, -4.6992], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.3696, 0.0724, -4.4827], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.2446, 0.0724, -4.2662], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.1196, 0.0724, -4.0496], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.9946, 0.0724, -3.8331], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.8696, 0.0724, -3.6166], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
stop, Pos: [0.8696, 0.0724, -3.6166], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
