START | Pos: [-7.4862, 0.1396, 30.2147] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4862, 0.1397, 29.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.7147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.4647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 22.2147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.9647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.7147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.4647], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-7.4866, 0.1397, 21.2147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-7.4866, 0.1397, 21.2147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6117, 0.1397, 20.9982], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.7367, 0.1397, 20.7817], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.8617, 0.1397, 20.5652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-7.9867, 0.1397, 20.3487], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.1117, 0.1397, 20.1762], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.2367, 0.1397, 20.1762], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.3740, 0.1397, 19.9597], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.4991, 0.1397, 19.7432], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.6241, 0.1397, 19.5267], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.7491, 0.1397, 19.3102], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.8741, 0.1397, 19.0937], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-8.9991, 0.1397, 18.8772], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.1241, 0.1397, 18.6607], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.2491, 0.1397, 18.4442], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.3741, 0.1397, 18.2277], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.4991, 0.1397, 18.0112], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.6242, 0.1397, 17.7947], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.7492, 0.1397, 17.5782], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.8742, 0.1397, 17.3617], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.8742, 0.1397, 17.3617], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.9626, 0.1397, 17.3648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.9626, 0.1397, 17.3648], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.9169, 0.1397, 17.3191], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.9169, 0.1397, 17.3191], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.9626, 0.1397, 17.3648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.9626, 0.1397, 17.3648], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.9169, 0.1397, 17.3191], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.9169, 0.1397, 17.3191], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.9627, 0.1397, 17.3648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.0084, 0.1397, 17.4106], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-10.0084, 0.1397, 17.4106], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.9627, 0.1397, 17.3648], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.9627, 0.1397, 17.3648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.0084, 0.1397, 17.4106], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-10.0084, 0.1397, 17.4106], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.9627, 0.1397, 17.3649], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.9627, 0.1397, 17.3649], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.0085, 0.1397, 17.4106], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-10.0085, 0.1397, 17.4106], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.9627, 0.1397, 17.3649], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.9627, 0.1397, 17.3649], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.0085, 0.1397, 17.4106], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.0542, 0.1397, 17.4564], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.1000, 0.1397, 17.5022], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.1458, 0.1397, 17.5479], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.1915, 0.1397, 17.5937], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.4312, 0.1397, 17.5848], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.6478, 0.1397, 17.4598], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-10.8643, 0.1397, 17.3348], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-11.0808, 0.1397, 17.2098], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-11.2973, 0.1397, 17.0848], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
stop, Pos: [-11.2973, 0.1397, 17.0848], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
