START | Pos: [-14.46642, 0.18403, -6.48453] | Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.4664, 0.1840, -6.4845], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-14.3414, 0.1840, -6.2680], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.3414, 0.1840, -6.2680], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.3414, 0.1840, -6.0180], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.3414, 0.1840, -6.0180], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.4664, 0.1840, -5.8015], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4664, 0.1840, -5.8015], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.4664, 0.1840, -5.5515], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.4664, 0.1840, -5.5515], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.5914, 0.1840, -5.3350], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5914, 0.1840, -5.5850], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5914, 0.1840, -5.8350], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5914, 0.1840, -6.0850], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
