START | Pos: [-7.704, 0.36488, -17.870352] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-7.4875, 0.3473, -17.7454], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [4.3518, 0.1649, -14.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3518, 0.1649, -13.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3518, 0.1649, -13.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3518, 0.1649, -13.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3518, 0.1649, -13.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.1649, -12.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.1557, -12.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.1209, -12.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.0861, -12.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.0513, -11.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.0164, -11.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, -0.0007, -11.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3519, 0.0714, -11.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1436, -10.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1649, -10.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1649, -10.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1649, -10.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1649, -9.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1649, -9.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1443, -9.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3520, 0.1231, -9.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, 0.1018, -8.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, 0.0805, -8.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, 0.0592, -8.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, 0.0380, -8.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, 0.0167, -7.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, -0.0046, -7.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, -0.0109, -7.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3521, -0.0126, -7.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, -0.0125, -6.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.0561, -6.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1288, -6.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1649, -6.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1649, -5.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1649, -5.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1649, -5.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3522, 0.1649, -5.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.1649, -4.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.1533, -4.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.1329, -4.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.1125, -4.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.0921, -3.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.0717, -3.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.0513, -3.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3523, 0.0309, -3.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0105, -2.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, -0.0099, -2.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, -0.0061, -2.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, -0.0002, -2.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0057, -1.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0116, -1.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0175, -1.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0235, -1.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3524, 0.0294, -0.9134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.0344, -0.6634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.0364, -0.4134], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.0354, -0.1634], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.1649, 0.0866], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.1649, 0.3366], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.1649, 0.5866], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.1649, 0.8366], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3525, 0.1649, 1.0866], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3526, 0.1649, 1.3366], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3526, 0.1649, 1.5866], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3526, 0.1649, 1.8366], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [4.3526, 0.1649, 2.0866], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.3526, 0.1649, 2.0866], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.3526, 0.1649, 2.0866], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.3526, 0.1649, 2.0866], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [4.6026, 0.1649, 2.0866], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.6026, 0.1649, 2.0866], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [4.8191, 0.1649, 1.9616], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.0356, 0.1649, 1.8366], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.2521, 0.1649, 1.7116], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.4686, 0.1649, 1.5865], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.6851, 0.1649, 1.4615], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [5.9016, 0.1649, 1.3365], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.1181, 0.1649, 1.2115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.3346, 0.1649, 1.0865], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.5511, 0.1649, 0.9615], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.7676, 0.1649, 0.8365], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [6.9841, 0.1649, 0.7115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [6.9841, 0.1649, 0.7115], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.2341, 0.1649, 0.7115], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [7.2341, 0.1649, 0.7115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.4506, 0.1649, 0.5864], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.6671, 0.1649, 0.4614], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.8836, 0.1649, 0.3364], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.1001, 0.1649, 0.2114], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.3166, 0.1649, 0.0864], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.3166, 0.1649, 0.0864], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [8.4416, 0.1649, -0.1301], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [8.5666, 0.1649, -0.3466], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [8.6916, 0.1649, -0.5631], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [8.8166, 0.1649, -0.7796], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [8.9416, 0.3098, -0.9962], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.0665, 0.2559, -1.2127], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.1915, 0.2019, -1.4292], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.3165, 0.1649, -1.6457], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.4415, 0.1649, -1.8622], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.5665, 0.1649, -2.0787], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.6915, 0.1649, -2.2952], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.8165, 0.1649, -2.5117], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [9.9415, 0.1649, -2.7283], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [10.0665, 0.1649, -2.9448], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [10.1914, 0.1649, -3.1613], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [10.1914, 0.1649, -3.1613], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [10.1914, 0.1649, -3.1613], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [10.1914, 0.1649, -3.1613], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [10.1914, 0.1649, -3.1613], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.9414, 0.1649, -3.1613], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.6914, 0.1649, -3.1613], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.4533, 0.1649, -3.1375], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.1871, 0.1649, -3.1051], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [9.1871, 0.1649, -3.1051], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [8.9706, 0.1649, -3.2301], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.9706, 0.1649, -3.2301], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.7206, 0.1649, -3.2301], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7206, 0.1649, -3.2301], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [8.5041, 0.1649, -3.3551], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.5041, 0.1649, -3.3551], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.2541, 0.1649, -3.3551], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.0041, 0.1649, -3.3551], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [7.7541, 0.1580, -3.3551], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [7.5041, 0.1434, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [7.2541, 0.1287, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [7.0041, 0.1140, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.7541, 0.1569, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.5041, 0.1649, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.2541, 0.1649, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.0041, 0.1649, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3550], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3549], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3548], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3547], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3546], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3545], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3544], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3543], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3542], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.9878, 0.1649, -3.3541], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
