START | Pos: [-9.11482, 0.18403, -9.8238] | Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-9.1148, 0.1840, -9.8238], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1148, 0.1840, -10.0738], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.1148, 0.1840, -10.0738], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-7.1148, 0.1840, -9.8238], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-7.1148, 0.1840, -9.8238], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.2398, 0.1840, -9.6073], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.2398, 0.1840, -9.6073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.4563, 0.1840, -9.4823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.6728, 0.1840, -9.3573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.8893, 0.1840, -9.2323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.1058, 0.1840, -9.1073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.3224, 0.1840, -8.9823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.5389, 0.1840, -8.8573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.7554, 0.1840, -8.7323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9719, 0.1840, -8.6073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.1884, 0.1840, -8.4823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.4049, 0.1840, -8.3573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.6214, 0.1840, -8.2323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.8379, 0.1840, -8.1073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.0544, 0.1840, -7.9823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.2709, 0.1840, -7.8573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.4874, 0.1840, -7.7323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-10.4874, 0.1840, -7.7323], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-10.6124, 0.1840, -7.5158], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-10.6124, 0.1840, -7.5158], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.8289, 0.1840, -7.3908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
stop, Pos: [-10.8289, 0.1840, -7.3908], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
