START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.8328, 0.1968, -8.5322], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.8328, 0.1968, -8.7822], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.8328, 0.1968, -9.0322], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-14.9578, 0.1968, -8.8157], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.9578, 0.1968, -8.8157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -8.5657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.3157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -8.0657], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.9578, 0.1968, -7.8157], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.7413, 0.1968, -7.6907], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.8663, 0.1968, -7.9072], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.8663, 0.1968, -7.6572], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-14.6163, 0.1968, -7.6572], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.6163, 0.1968, -7.6572], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.6163, 0.1968, -7.6572], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.6163, 0.1968, -7.6572], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.7413, 0.1968, -7.1907], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.6163, 0.1968, -7.4072], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.4913, 0.1968, -7.6237], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.4913, 0.1968, -7.6237], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -7.8737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -8.1237], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -8.3737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -8.6237], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -8.8737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -9.1237], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4913, 0.1968, -9.1237], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
