START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [22.7831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.0331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.2831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.5331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.7831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.0331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.2831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.5331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.7831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.0331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.2831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.5331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.7831, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [26.0331, 0.1944, -3.4131], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [26.0331, 0.1944, -3.4131], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [26.2496, 0.1944, -3.2881], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [26.4661, 0.1944, -3.1631], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [26.3411, 0.1944, -3.3796], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [26.2161, 0.1944, -3.5961], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [26.2161, 0.1944, -3.5961], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [25.9996, 0.1944, -3.7211], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [25.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.4996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.2496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.9996, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.7496, 0.1944, -3.7211], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [18.7496, 0.1944, -3.7211], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [18.7496, 0.1944, -3.7211], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.6246, 0.1944, -3.9376], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.4996, 0.1944, -4.1541], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [18.4996, 0.1944, -4.1541], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [18.4996, 0.1944, -4.1541], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [18.4996, 0.1944, -4.1541], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [18.4996, 0.1944, -4.1541], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [18.3746, 0.1944, -3.9376], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [18.2496, 0.1944, -3.7211], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [18.1246, 0.1944, -3.5046], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.9996, 0.1944, -3.2881], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.8746, 0.1944, -3.0716], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.7496, 0.1944, -2.8551], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.6246, 0.1944, -2.6386], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.4996, 0.1944, -2.4220], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.3746, 0.1944, -2.2055], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.2496, 0.1944, -1.9890], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [17.1246, 0.1944, -1.7725], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [16.9996, 0.1944, -1.5560], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
stop, Pos: [16.9996, 0.1944, -1.5560], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
