START | Pos: [-5.9008, 0.16, -2.3891] | Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-5.9008, 0.1600, -2.3891], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.2758, 0.1600, -3.4716], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.1508, 0.1600, -3.6881], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-3.1508, 0.1600, -3.4381], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-3.1508, 0.1600, -3.4381], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-3.0258, 0.1600, -3.2216], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.9008, 0.1600, -3.0051], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.7758, 0.1600, -2.7886], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.7758, 0.1600, -2.7886], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-2.7758, 0.1600, -2.5386], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-2.7758, 0.1600, -2.2886], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-2.7758, 0.1600, -2.0386], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
stop, Pos: [-2.7758, 0.1600, -2.0386], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
