START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [19.3680, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [19.3680, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [19.6180, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [19.6180, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [19.8345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.5845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.3345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.0845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.8345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.5845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.3345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.0845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.8345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.5845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.3345, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [17.0845, 0.1944, -4.0381], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.3010, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [17.0510, 0.1944, -4.1631], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.2676, 0.1944, -4.2881], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [17.0176, 0.1944, -4.2881], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [17.2341, 0.1944, -4.1631], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [17.2341, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [17.4841, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [17.7341, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [17.9841, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.2341, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.4841, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.7341, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [18.9841, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [19.2341, 0.1944, -4.1631], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [19.2341, 0.1944, -4.1631], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [19.4506, 0.1944, -4.0381], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [19.6671, 0.1944, -3.9131], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [19.6671, 0.1944, -3.9131], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [19.9171, 0.1944, -3.9131], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [19.9171, 0.1944, -3.9131], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [20.1336, 0.1944, -3.7881], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [20.1336, 0.1944, -3.7881], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [20.3836, 0.1944, -3.7881], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [20.6336, 0.1944, -3.7881], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [20.8836, 0.1944, -3.7881], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [20.8836, 0.1944, -3.7881], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [21.1001, 0.1944, -3.6631], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [21.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.5666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [21.8166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.0666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.5666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [22.8166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.0666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.5666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [23.8166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.0666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.5666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [24.8166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.0666, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [25.3166, 0.1944, -3.5381], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [25.3166, 0.1944, -3.5381], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [25.5331, 0.1944, -3.4131], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [25.5331, 0.1944, -3.4131], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [25.6581, 0.1944, -3.1966], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [25.6581, 0.1944, -3.1966], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [25.6581, 0.1944, -3.1966], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [25.6581, 0.1944, -3.1966], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [25.6581, 0.1944, -3.1966], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [25.7831, 0.1944, -3.4131], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [25.9081, 0.1944, -3.6296], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [26.0331, 0.1944, -3.8461], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [26.1581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.9081, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.6581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.4081, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [25.1581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.9081, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.6581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.4081, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [24.1581, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [24.1581, 0.1944, -4.0626], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [23.9416, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [23.7251, 0.1944, -3.8126], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [23.5086, 0.1944, -3.6876], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [23.5086, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.2586, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [23.0086, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.7586, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.5086, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.2586, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [22.0086, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.7586, 0.1944, -3.6876], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [21.7586, 0.1944, -3.6876], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.5421, 0.1944, -3.8126], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [21.5421, 0.1944, -3.8126], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [21.2921, 0.1944, -3.8126], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [21.2921, 0.1944, -3.8126], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [21.0756, 0.1944, -3.9376], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [21.0756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.5756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.3256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [20.0756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.5756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.3256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [19.0756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.5756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.3256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [18.0756, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [17.8256, 0.1944, -3.9376], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [18.0421, 0.1944, -4.0626], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [18.0421, 0.1944, -4.0626], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [18.0421, 0.1944, -4.0626], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [18.2586, 0.1944, -3.9376], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [18.4751, 0.1944, -3.8126], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [18.4751, 0.1944, -3.8126], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [18.4751, 0.1944, -3.8126], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [18.4751, 0.1944, -3.8126], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [18.4751, 0.1944, -3.8126], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [18.4751, 0.1944, -4.0626], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [18.4751, 0.1944, -4.0626], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.6001, 0.1944, -4.2791], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
