START | Pos: [2.078, 0.029, -26.96813] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.0780, 0.0296, -26.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.2198, 0.0296, -20.7905], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-9.2198, 0.0296, -20.5405], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-9.2198, 0.0296, -20.2905], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-9.2198, 0.0296, -20.0405], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-9.2198, 0.0296, -20.0405], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.2198, 0.0296, -20.0405], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-9.0033, 0.0296, -19.9155], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-8.7867, 0.0296, -19.7905], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.7867, 0.0296, -19.7905], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.7867, 0.0296, -19.7905], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.7867, 0.0296, -19.7905], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.9117, 0.0296, -19.5740], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.9117, 0.0296, -19.5740], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.9117, 0.0296, -19.5740], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.9117, 0.0296, -19.5740], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-9.1282, 0.0296, -19.6990], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.1282, 0.0296, -19.6990], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.1282, 0.0296, -19.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -19.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -20.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -20.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -20.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -20.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -21.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -21.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1283, 0.0296, -21.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -21.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -22.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -22.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -22.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -22.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -23.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -23.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1284, 0.0296, -23.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -23.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -24.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -24.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -24.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -24.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -25.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -25.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1285, 0.0296, -25.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -25.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -26.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -26.4490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -26.6990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -26.9490], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-9.1286, 0.0296, -27.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
stop, Pos: [-9.1286, 0.0296, -27.1990], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
