START | Pos: [4.30698, 0.19388, -4.34907] | Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.3491], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.0570, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.8070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.5570, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [3.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [3.4320, 0.1939, -4.3156], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [3.5570, 0.1939, -4.5321], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [3.6820, 0.1939, -4.7486], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [3.8070, 0.1939, -4.9651], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [3.9320, 0.1939, -4.7486], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.0570, 0.1939, -4.5321], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.1820, 0.1939, -4.3156], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [4.3070, 0.1939, -4.0991], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
