START | Pos: [2.91232, 0.148, -1.9068] | Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.9123, 0.1480, -1.9068], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.9123, 0.1480, -1.6568], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.7873, 0.1480, -1.4403], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [2.7873, 0.1480, -1.4403], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [2.7873, 0.1480, -1.4403], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [2.7873, 0.1480, -1.4403], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [3.0038, 0.1480, -1.3153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -1.5653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -2.0653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -2.3153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -2.5653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -2.8153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -3.0653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -3.3153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -3.5653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -3.8153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -4.0653], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [3.0038, 0.1480, -4.3153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -4.0653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -3.8153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -3.5653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -3.3153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -3.0653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -2.8153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -2.5653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -2.3153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -2.0653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [3.0038, 0.1480, -1.8153], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.8788, 0.1480, -1.5988], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.6623, 0.1480, -1.4738], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.6623, 0.1480, -1.4738], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.6623, 0.1480, -1.4738], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [2.6623, 0.1480, -1.4738], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [2.6623, 0.1480, -1.4738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -1.7238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -1.9738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -2.2238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -2.4738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -2.7238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -2.9738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -3.2238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -3.4738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -3.7238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -3.9738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -4.2238], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [2.6623, 0.1480, -4.4738], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.5373, 0.1480, -4.2573], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.5373, 0.1480, -4.2573], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.3208, 0.1480, -4.1323], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [2.1043, 0.1480, -4.0073], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [1.8878, 0.1480, -3.8823], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.8878, 0.1480, -3.8823], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.7628, 0.1480, -3.6658], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.7628, 0.1480, -3.6658], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [1.7628, 0.1480, -3.4158], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [1.7628, 0.1480, -3.6658], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [1.7628, 0.1480, -3.9158], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [1.7628, 0.1480, -3.9158], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [1.6378, 0.1480, -4.1323], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [1.5128, 0.1480, -4.3488], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [1.3878, 0.1480, -4.5653], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [1.3878, 0.1480, -4.3153], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [1.3878, 0.1480, -4.3153], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.2628, 0.1480, -4.0988], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.1378, 0.1480, -3.8823], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.0128, 0.1480, -3.6658], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.8878, 0.1480, -3.4493], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.7628, 0.1480, -3.2328], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.6378, 0.1480, -3.0163], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.5128, 0.1480, -2.7998], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [0.5128, 0.1480, -2.7998], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.2963, 0.1480, -2.6748], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [0.0798, 0.1480, -2.5498], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.1367, 0.1480, -2.4248], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-0.1367, 0.1480, -2.4248], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.3867, 0.1480, -2.4248], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.3867, 0.1480, -2.4248], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.6032, 0.1480, -2.2998], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-0.6032, 0.1480, -2.2998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.8532, 0.1480, -2.2998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.1032, 0.1480, -2.2998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.3532, 0.1480, -2.2998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.3532, 0.1480, -2.2998], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-1.3532, 0.1480, -2.2998], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-1.3532, 0.1480, -2.2998], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-1.3532, 0.1480, -2.5498], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-1.3532, 0.1480, -2.5498], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-1.2282, 0.1480, -2.7663], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-1.1032, 0.1480, -2.9828], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-0.9782, 0.1480, -3.1993], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-0.9782, 0.1480, -3.1993], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-0.9782, 0.1480, -3.1993], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-0.9782, 0.1480, -3.1993], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.7617, 0.1480, -3.0743], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.5452, 0.1480, -2.9493], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.3287, 0.1480, -2.8243], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.1122, 0.1480, -2.6993], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.1043, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.1457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.3957, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.6457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.8957, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.1457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.3957, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.6457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.8957, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.1457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.3957, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.6457, 0.1480, -2.5743], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.5207, 0.1480, -2.7908], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.3957, 0.1480, -3.0073], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.2707, 0.1480, -3.2238], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.1457, 0.1480, -3.4403], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-2.0207, 0.1480, -3.6568], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-1.8957, 0.1480, -3.8733], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-1.7707, 0.1480, -4.0898], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-1.6457, 0.1480, -4.3063], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-1.6457, 0.1480, -4.3063], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.4292, 0.1480, -4.4313], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
