START | Pos: [-2.76623, 0.19817, -2.16161] | Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7662, 0.1982, -2.1616], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.5162, 0.1982, -2.1616], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.7327, 0.1982, -2.0366], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.7327, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.9827, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.2327, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.4827, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.7327, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-3.9827, 0.1982, -2.0366], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-3.9827, 0.1982, -1.7866], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-3.9827, 0.1982, -1.5366], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-3.9827, 0.1982, -1.2866], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-3.9827, 0.1982, -1.2866], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-4.1077, 0.1982, -1.0701], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-4.2327, 0.1982, -0.8536], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-4.3577, 0.1982, -0.6371], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-4.3577, 0.1982, -0.6371], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-4.5742, 0.1982, -0.5121], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-4.7907, 0.1982, -0.3871], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.7907, 0.1982, -0.3871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-4.7907, 0.1982, -0.3871], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.7907, 0.1982, -0.3871], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.7907, 0.1982, -0.3871], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.7907, 0.1982, -0.6371], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.7907, 0.1982, -0.8871], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.7907, 0.1982, -1.1371], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-4.7907, 0.1982, -1.1371], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.6657, 0.1982, -1.3536], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-4.6657, 0.1982, -1.1036], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-4.6657, 0.1982, -0.8536], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-4.6657, 0.1982, -0.6036], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.6657, 0.1982, -0.6036], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.6657, 0.1982, -0.6036], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.6657, 0.1982, -0.6036], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-4.9157, 0.1982, -0.6036], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.9157, 0.1982, -0.6036], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.9157, 0.1982, -0.6036], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.0407, 0.1982, -0.8201], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.1657, 0.1982, -1.0366], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.3823, 0.1982, -1.1616], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1323, 0.1982, -1.1616], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.1323, 0.1982, -1.1616], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-4.9157, 0.1982, -1.2866], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-4.9157, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.6657, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.4157, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-4.1657, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.9157, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.6657, 0.1982, -1.2866], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-3.7907, 0.1982, -1.0701], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-3.9157, 0.1982, -0.8536], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-4.0407, 0.1982, -0.6371], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.0407, 0.1982, -0.6371], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-4.2573, 0.1982, -0.5121], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-4.4738, 0.1982, -0.3871], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-4.6903, 0.1982, -0.2621], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-4.9068, 0.1982, -0.1371], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.9068, 0.1982, -0.1371], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.1568, 0.1982, -0.1371], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.4068, 0.1982, -0.1371], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.4068, 0.1982, -0.1371], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.4068, 0.1982, -0.1371], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-5.4068, 0.1982, -0.1371], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-5.4068, 0.1982, -0.1371], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-5.2818, 0.1982, 0.0794], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.2818, 0.1982, 0.0794], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-5.2818, 0.1982, 0.0794], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.4068, 0.1982, 0.2959], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-5.5318, 0.1982, 0.5124], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.5318, 0.1982, 0.5124], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-5.7483, 0.1982, 0.6374], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-5.9648, 0.1982, 0.7624], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.9648, 0.1982, 0.7624], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.9648, 0.1982, 0.7624], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.1813, 0.1982, 0.6374], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.3978, 0.1982, 0.5124], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-6.3978, 0.1982, 0.5124], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-6.3978, 0.1982, 0.5124], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-6.3978, 0.1982, 0.5124], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-6.3978, 0.1982, 0.5124], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-6.3978, 0.1982, 0.7624], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-6.5228, 0.1982, 0.5459], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.3063, 0.1982, 0.6709], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.0898, 0.1982, 0.7959], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.8733, 0.1982, 0.9209], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.6568, 0.1982, 1.0459], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-5.4403, 0.1982, 1.1709], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.4403, 0.1982, 1.1709], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.3153, 0.1982, 1.3874], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.1903, 0.1982, 1.6039], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.0653, 0.1982, 1.8204], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
