START | Pos: [-7.4862, 0.1396, 30.2147] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.7362, 0.1397, 30.2147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7362, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.9862, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.2362, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.4862, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.7362, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.9862, 0.1397, 30.2150], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-14.2027, 0.1397, 30.0901], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-14.2027, 0.1397, 30.0901], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-14.2027, 0.1397, 30.0901], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-14.2027, 0.1397, 30.0901], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.0777, 0.1397, 29.8735], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.9527, 0.1397, 29.6570], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.8277, 0.1397, 29.4405], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.7028, 0.1397, 29.2240], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.5778, 0.1397, 29.0075], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.4528, 0.1397, 28.7910], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.3278, 0.1397, 28.5745], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.2028, 0.1397, 28.3580], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.0778, 0.1397, 28.1414], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.9528, 0.1397, 27.9249], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.8278, 0.1397, 27.7084], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.7028, 0.1397, 27.4919], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.5778, 0.1397, 27.2754], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.4529, 0.1397, 27.0589], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.3279, 0.1397, 26.8424], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2029, 0.1397, 26.6259], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0779, 0.1397, 26.4093], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9529, 0.1397, 26.1928], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.8279, 0.1397, 25.9763], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7029, 0.1397, 25.7598], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.7029, 0.1397, 25.7598], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.4864, 0.1397, 25.6348], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.2699, 0.1397, 25.5098], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.0534, 0.1397, 25.3848], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-10.8369, 0.1397, 25.2598], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-10.6204, 0.1397, 25.1347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-10.4039, 0.1397, 25.0097], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-10.1874, 0.1397, 24.8847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.9709, 0.1397, 24.7597], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.7544, 0.1397, 24.6347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.5379, 0.1397, 24.5097], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.3214, 0.1397, 24.3847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.1049, 0.1397, 24.2597], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.8884, 0.1397, 24.1347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.6719, 0.1397, 24.0096], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.4554, 0.1397, 23.8846], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.2389, 0.1397, 23.7596], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-8.2389, 0.1397, 23.7596], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.1139, 0.1397, 23.5431], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.9889, 0.1397, 23.3266], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.8639, 0.1397, 23.1101], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.7390, 0.1397, 22.8936], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6140, 0.1397, 22.6771], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.4890, 0.1397, 22.4605], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.3640, 0.1397, 22.2440], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.2390, 0.1397, 22.0275], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.1140, 0.1397, 21.8110], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9890, 0.1397, 21.5945], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8640, 0.1397, 21.3780], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.7390, 0.1397, 21.1615], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6141, 0.1397, 20.9450], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4891, 0.1397, 20.7284], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3641, 0.1397, 20.5119], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.3641, 0.1397, 20.5119], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.3641, 0.1397, 20.2619], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.3641, 0.1397, 20.0119], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-6.3641, 0.1397, 20.0119], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.2391, 0.1397, 19.7954], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.1141, 0.1397, 19.5789], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.1141, 0.1397, 19.5789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1141, 0.1397, 19.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 19.0789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 18.8289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 18.5789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 18.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 18.0789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 17.8289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 17.5789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1142, 0.1397, 17.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 17.0789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 16.8289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 16.5789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 16.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 16.0789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 15.8289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 15.5789], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-6.1143, 0.1397, 15.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
stop, Pos: [-6.1143, 0.1397, 15.3289], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
