START | Pos: [-4.59648, 0.13958, -8.32624] | Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.5965, 0.1396, -8.3262], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-4.8130, 0.1396, -8.2012], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.0295, 0.1396, -8.0762], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.2460, 0.1396, -7.9512], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.4625, 0.1396, -7.8262], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-5.6790, 0.1396, -7.7012], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.9290, 0.1396, -7.7012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.7125, 0.1396, -7.8262], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.4960, 0.1396, -7.9512], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.2795, 0.1396, -8.0762], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.0630, 0.1396, -8.2012], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.8465, 0.1396, -8.3262], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.6300, 0.1396, -8.4512], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-4.4135, 0.1396, -8.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -8.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -9.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -9.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -9.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -9.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -10.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -10.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -10.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -10.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -11.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -11.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -11.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -11.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -12.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -12.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -12.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -12.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -13.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -13.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -13.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -13.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -14.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -14.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -14.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -14.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -15.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -15.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -15.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -15.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -16.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -16.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -16.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -16.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -17.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -17.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -17.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -17.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -18.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -18.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -18.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -18.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -19.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -19.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -19.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -19.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -20.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -20.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -20.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -20.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -21.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -21.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -21.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -21.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -22.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -22.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -22.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -22.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -23.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -23.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -23.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -23.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -24.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -24.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -24.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -24.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -25.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -25.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -25.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -25.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -26.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -26.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -26.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -26.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -27.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -27.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -27.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -27.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -28.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -28.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -28.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -28.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -29.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -29.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -29.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -29.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -30.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -30.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -30.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -30.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -31.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -31.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -31.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -31.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -32.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -32.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -32.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -32.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -33.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -33.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -33.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -33.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -34.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -34.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -34.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -34.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -35.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -35.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -35.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -35.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -36.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -36.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -36.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -36.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -37.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -37.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -37.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -37.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -38.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -38.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -38.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -38.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -39.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -39.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -39.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -39.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -40.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -40.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -40.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -40.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -41.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -41.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -41.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -41.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -42.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -42.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -42.5762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -42.8262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -43.0762], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-4.4135, 0.1396, -43.3262], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
