START | Pos: [8.5089, 0.1141, -4.8624] | Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.5089, 0.1141, -4.8624], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [13.2231, 0.1141, -5.9727], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [13.2231, 0.1141, -5.9727], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2231, 0.1141, -5.7227], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2231, 0.1141, -5.4727], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [13.2231, 0.1141, -5.4727], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [13.2231, 0.1141, -5.4727], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [13.2231, 0.1141, -5.4727], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [13.4731, 0.1141, -5.4727], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [13.4731, 0.1141, -5.4727], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [13.4731, 0.1141, -5.4727], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [13.4731, 0.1141, -5.4727], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [13.4731, 0.1141, -5.7227], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [13.4731, 0.1141, -5.7227], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [13.4731, 0.1141, -5.7227], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [13.4731, 0.1141, -5.7227], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [13.2231, 0.1141, -5.7227], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [13.2231, 0.1141, -5.7227], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [13.2231, 0.1141, -5.7227], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [13.0981, 0.1141, -5.9392], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.9731, 0.1141, -6.1557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.8481, 0.1141, -6.3722], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [12.8481, 0.1141, -6.3722], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.6316, 0.1141, -6.4972], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.4151, 0.1141, -6.6222], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [12.1985, 0.1141, -6.7472], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.9820, 0.1141, -6.8722], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.7655, 0.1141, -6.9971], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.5490, 0.1141, -7.1221], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.3325, 0.1141, -7.2471], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [11.1160, 0.1141, -7.3721], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.8995, 0.1141, -7.4971], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.6830, 0.1141, -7.6221], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.4664, 0.1141, -7.7471], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.2499, 0.1141, -7.8721], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.0334, 0.1141, -7.9971], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.8169, 0.1141, -8.1220], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.6004, 0.1141, -8.2470], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.3839, 0.1141, -8.3720], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.1674, 0.1141, -8.4970], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.9509, 0.1141, -8.6220], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.7343, 0.1141, -8.7470], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.5178, 0.1141, -8.8720], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.3013, 0.1141, -8.9970], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.0848, 0.1141, -9.1220], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.8683, 0.1141, -9.2469], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.6518, 0.1141, -9.3719], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.4353, 0.1141, -9.4969], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.2188, 0.1141, -9.6219], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.2188, 0.1141, -9.6219], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [7.0937, 0.1141, -9.8384], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [6.9412, 0.1141, -9.9722], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [6.8162, 0.0330, -10.1887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [6.8162, 0.0330, -10.1887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [6.8162, 0.0330, -10.1887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [6.8162, 0.0330, -10.1887], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [6.5997, 0.0669, -10.0637], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [6.5997, 0.0669, -10.0637], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [6.5997, 0.0669, -10.0637], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [6.5997, 0.0669, -10.0637], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [6.7247, 0.0819, -9.8472], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [6.7247, 0.0819, -9.8472], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [6.9412, 0.1141, -9.7222], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.1577, 0.1141, -9.5972], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.3742, 0.1141, -9.4722], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.5907, 0.1141, -9.3473], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.8072, 0.1141, -9.2223], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.0237, 0.1141, -9.0973], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.2403, 0.1141, -8.9723], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.4568, 0.1141, -8.8473], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.6733, 0.1141, -8.7223], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [8.8898, 0.1141, -8.5973], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [9.1063, 0.1141, -8.4723], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [9.3228, 0.1141, -8.3473], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [9.5393, 0.1141, -8.2223], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [9.7558, 0.1141, -8.0974], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [9.9724, 0.1141, -7.9724], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [10.1889, 0.1141, -7.8474], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [10.4054, 0.1141, -7.7224], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [10.6219, 0.1141, -7.5974], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [10.8384, 0.1141, -7.4724], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [11.0549, 0.1141, -7.3474], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [11.2714, 0.1141, -7.2224], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [11.4879, 0.1141, -7.0974], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [11.7045, 0.1141, -6.9725], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [11.9210, 0.1141, -6.8475], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [12.1375, 0.1141, -6.7225], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [12.3540, 0.1141, -6.5975], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [12.5705, 0.1141, -6.4725], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [12.7870, 0.1141, -6.3475], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [13.0035, 0.1141, -6.2225], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [13.2035, 0.1141, -6.1008], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [13.2301, 0.1141, -5.9379], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [13.2301, 0.1141, -5.9379], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [13.2301, 0.1141, -5.9379], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [13.2301, 0.1141, -5.9379], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [13.2196, 0.1141, -6.1815], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [13.2196, 0.1141, -6.1815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2196, 0.1141, -6.4315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2196, 0.1141, -6.6815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2196, 0.1141, -6.9315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2196, 0.1141, -7.1815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2196, 0.1141, -7.4315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -7.6815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -7.9315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -8.1815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -8.4315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -8.6815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [13.2195, 0.1141, -8.9315], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2195, 0.1141, -8.6815], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2195, 0.1141, -8.4315], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2195, 0.1141, -8.1815], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2195, 0.1141, -7.9315], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2195, 0.1141, -7.6815], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [13.2196, 0.1141, -7.4315], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [13.2196, 0.1141, -7.4315], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [13.0946, 0.1141, -7.2150], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [12.9696, 0.1141, -6.9984], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [12.9696, 0.1141, -6.9984], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9696, 0.1141, -6.7484], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9696, 0.1141, -6.4984], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9696, 0.1141, -6.2484], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9696, 0.1141, -5.9984], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9696, 0.1141, -5.7484], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9697, 0.1141, -5.4984], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.9697, 0.1141, -5.2484], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [12.9697, 0.1141, -5.2484], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [12.8447, 0.1141, -5.0319], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [12.7197, 0.1141, -4.8154], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [12.7197, 0.1141, -4.8154], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.7197, 0.1141, -4.5654], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.7197, 0.1141, -4.3154], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.7197, 0.1141, -4.0654], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [12.7197, 0.1141, -3.8154], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [12.7197, 0.1141, -3.8154], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [12.7197, 0.1141, -3.8154], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [12.7197, 0.1141, -3.8154], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [12.7197, 0.1141, -3.8154], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [12.9363, 0.1141, -3.6904], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.8112, 0.1141, -3.9069], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.6862, 0.1141, -4.1234], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [12.5612, 0.1141, -4.3399], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [12.5612, 0.1141, -4.3399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5612, 0.1141, -4.5899], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5612, 0.1141, -4.8399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5612, 0.1141, -5.0899], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5612, 0.1141, -5.3399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5612, 0.1141, -5.5899], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5611, 0.1141, -5.8399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5611, 0.1141, -6.0899], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5611, 0.1141, -6.3399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5611, 0.1141, -6.5899], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [12.5611, 0.1141, -6.8399], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [12.5611, 0.1141, -6.8399], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [12.5611, 0.1141, -6.8399], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [12.5611, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [12.3111, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [12.0611, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [11.8111, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [11.5611, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [11.3111, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [11.0611, 0.1141, -6.8399], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [11.0611, 0.1141, -6.8399], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.8446, 0.1141, -6.9648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.6281, 0.1141, -7.0898], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.4116, 0.1141, -7.2148], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [10.1950, 0.1141, -7.3398], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.9785, 0.1141, -7.4648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.7620, 0.1141, -7.5898], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.5455, 0.1141, -7.7148], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.3290, 0.1141, -7.8398], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [9.1125, 0.1141, -7.9648], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.8960, 0.1141, -8.0897], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.6795, 0.1141, -8.2147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.4629, 0.1141, -8.3397], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.2464, 0.1141, -8.4647], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [8.0299, 0.1141, -8.5897], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [7.8134, 0.1141, -8.7147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [7.8134, 0.1141, -8.7147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [7.8134, 0.1141, -8.7147], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [7.5969, 0.1141, -8.5897], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [7.3804, 0.1141, -8.4647], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [7.1639, 0.1141, -8.3397], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
