START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.9239, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.4239, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.6739, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.9239, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-20.1739, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-20.4239, 0.0935, 13.8978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 14.1478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 14.3978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 14.6478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 14.8978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 15.1478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 15.3978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 15.6478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 15.8978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 16.1478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 16.3978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 16.6478], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.4239, 0.0935, 16.8978], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-20.4239, 0.0935, 16.8978], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-20.2989, 0.0935, 17.1143], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-20.2989, 0.0935, 17.1143], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-20.2989, 0.0935, 17.3643], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-20.2989, 0.0935, 17.3643], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-20.1739, 0.0935, 17.5809], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-20.1739, 0.0935, 17.5809], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.9573, 0.0935, 17.7059], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.9573, 0.0935, 17.7059], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.9573, 0.0935, 17.7059], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.9573, 0.0935, 17.7059], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.9573, 0.0935, 17.7059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 17.4559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 17.2059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 16.9559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 16.7059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 16.4559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 16.2059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 15.9559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 15.7059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 15.4559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 15.2059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 14.9559], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-19.9573, 0.0935, 14.7059], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-19.9573, 0.0935, 14.7059], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-20.0823, 0.0935, 14.4893], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-20.0823, 0.0935, 14.4893], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-20.0823, 0.0935, 14.2393], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-20.2073, 0.0935, 14.4559], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-20.2073, 0.0935, 14.4559], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-20.2073, 0.0935, 14.7059], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-20.2073, 0.0935, 14.9559], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-20.2073, 0.0935, 14.9559], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-20.0823, 0.0935, 15.1724], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-19.9573, 0.0935, 15.3889], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.9573, 0.0935, 15.3889], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.9573, 0.0935, 15.6389], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.9573, 0.0935, 15.8889], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.9573, 0.0935, 16.1389], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.9573, 0.0935, 16.3889], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.9573, 0.0935, 16.6389], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
stop, Pos: [-19.9573, 0.0935, 16.6389], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
