START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-15.0828, 0.1968, -8.0991], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-15.0828, 0.1968, -8.0991], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-15.0828, 0.1968, -8.0991], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-14.8663, 0.1968, -8.2241], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.8663, 0.1968, -8.2241], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.8663, 0.1968, -8.2241], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.8663, 0.1968, -8.4741], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-14.8663, 0.1968, -8.7241], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-14.8663, 0.1968, -8.7241], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.7413, 0.1968, -8.9407], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.6163, 0.1968, -9.1572], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.4913, 0.1968, -9.3737], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.3663, 0.1968, -9.5902], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.2413, 0.1968, -9.8067], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-14.1163, 0.1968, -10.0232], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.9913, 0.1968, -10.2397], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.9913, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.7413, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.4913, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.2413, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.9913, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7413, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.4913, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2413, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.9913, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.7413, 0.1968, -10.4897], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7413, 0.1968, -10.4897], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.5248, 0.1968, -10.6147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.3083, 0.1968, -10.7397], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.3083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.0583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.8083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.5583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.3083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.0583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.8083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.5583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.3083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.0583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.8083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.5583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.3083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.0583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.8083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.5583, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.3083, 0.1968, -10.7397], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.5248, 0.1968, -10.6147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.7413, 0.1968, -10.4897], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.9578, 0.1968, -10.3647], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.1743, 0.1968, -10.2397], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.3908, 0.1968, -10.1147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.6073, 0.1968, -9.9897], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.8238, 0.1968, -9.8647], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-8.8238, 0.1968, -9.6147], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-8.8238, 0.1968, -9.3647], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-8.8238, 0.1968, -9.3647], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.6988, 0.1968, -9.1482], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.5738, 0.1968, -8.9317], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.4488, 0.1968, -8.7152], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.3238, 0.1968, -8.4987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.1988, 0.1968, -8.2822], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-8.0738, 0.1968, -8.0656], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-7.9488, 0.1968, -7.8491], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.9488, 0.1968, -7.8491], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -7.5991], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -7.3491], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -7.0991], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -6.8491], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -6.5991], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -6.3491], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -6.0991], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -5.8491], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-7.9488, 0.1968, -5.5991], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-7.9488, 0.1968, -5.5991], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.0738, 0.1968, -5.3826], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
stop, Pos: [-8.0738, 0.1968, -5.3826], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
