START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [16.2371, 0.1016, -4.6438], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [25.7681, 0.1016, -6.1442], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [26.0181, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [26.2681, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [26.5181, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [26.7681, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [27.0181, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [27.2681, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [27.5181, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [27.7681, 0.1016, -6.1443], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [28.0181, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [28.2681, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [28.5181, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [28.7681, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [29.0181, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [29.2681, 0.1016, -6.1444], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [29.2681, 0.1016, -6.1444], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [29.4847, 0.1016, -6.0194], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [29.7012, 0.1016, -5.8944], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [29.9177, 0.1016, -5.7695], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [30.1342, 0.1016, -5.6445], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [30.3507, 0.1016, -5.5195], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [30.5672, 0.1016, -5.3945], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [30.7837, 0.1016, -5.2695], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [30.7837, 0.1016, -5.2695], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [30.9087, 0.1016, -5.0530], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.0338, 0.1016, -4.8365], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.1588, 0.1016, -4.6200], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.2838, 0.1016, -4.4035], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.4088, 0.1016, -4.1870], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.5338, 0.1016, -3.9705], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.6588, 0.1016, -3.7540], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.7838, 0.1016, -3.5375], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [31.9088, 0.1016, -3.3210], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.0338, 0.1016, -3.1045], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.1589, 0.1016, -2.8880], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.2839, 0.1016, -2.6715], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.4089, 0.1016, -2.4550], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.5339, 0.1016, -2.2385], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [32.6589, 0.1016, -2.0220], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [32.6589, 0.1016, -2.0220], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [32.8754, 0.1016, -1.8970], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [32.8754, 0.1016, -1.8970], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.0004, 0.1016, -1.6805], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.1254, 0.1016, -1.4640], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.2505, 0.1016, -1.2475], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.3755, 0.1016, -1.0310], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.5005, 0.1016, -0.8145], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.6255, 0.1016, -0.5980], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.7505, 0.1016, -0.3815], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [33.8755, 0.1016, -0.1650], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.0005, 0.1016, 0.0515], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.1255, 0.1016, 0.2680], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.2505, 0.1016, 0.4845], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.3756, 0.1016, 0.7010], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.5006, 0.1016, 0.9175], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.6256, 0.1016, 1.1340], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.7506, 0.1016, 1.3505], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [34.8756, 0.1016, 1.5670], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.0006, 0.1016, 1.7835], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.1256, 0.1016, 2.0000], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.2506, 0.1016, 2.2165], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.3756, 0.1016, 2.4330], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.5007, 0.1016, 2.6495], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.6257, 0.1016, 2.8660], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.7507, 0.1016, 3.0825], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [35.8757, 0.1016, 3.2990], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.0007, 0.1016, 3.5155], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.1257, 0.1016, 3.7320], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.2507, 0.1016, 3.9485], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.3757, 0.1016, 4.1650], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.5007, 0.1016, 4.3815], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.6258, 0.1016, 4.5980], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.7508, 0.1016, 4.8145], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [36.8758, 0.1016, 5.0310], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.0008, 0.1016, 5.2475], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.1258, 0.1016, 5.4640], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.2508, 0.1016, 5.6805], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.3758, 0.1016, 5.8970], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.5008, 0.1016, 6.1135], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.6259, 0.1016, 6.3300], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.7509, 0.1016, 6.5465], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [37.8759, 0.1016, 6.7630], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.0009, 0.1016, 6.9795], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.1259, 0.1016, 7.1960], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.2509, 0.1016, 7.4125], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.3759, 0.1016, 7.6290], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [38.5009, 0.1016, 7.8455], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [38.5009, 0.1016, 7.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5009, 0.1016, 8.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 8.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 8.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 8.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 9.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 9.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 9.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 9.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 10.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5010, 0.1016, 10.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 10.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 10.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 11.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 11.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 11.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 11.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 12.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 12.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5011, 0.1016, 12.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5012, 0.1016, 12.8455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5012, 0.1016, 13.0955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5012, 0.1016, 13.3455], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [38.5012, 0.1016, 13.5955], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [38.5012, 0.1016, 13.5955], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [38.5012, 0.1016, 13.5955], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [38.5012, 0.1016, 13.5955], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [38.2512, 0.1016, 13.5955], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [38.2512, 0.1016, 13.5955], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [38.0347, 0.1016, 13.4705], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [37.8182, 0.1016, 13.3455], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [37.7077, 0.1016, 13.2214], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [37.9577, 0.1016, 13.2214], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [38.2077, 0.1016, 13.2214], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [38.4577, 0.1016, 13.2214], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [38.4577, 0.1016, 13.2214], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [38.6742, 0.1016, 13.3464], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [38.8907, 0.1016, 13.4714], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.1072, 0.1016, 13.5963], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.3237, 0.1016, 13.7213], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.5402, 0.1016, 13.8463], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.7568, 0.1016, 13.9713], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [39.9733, 0.1016, 14.0963], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [39.9733, 0.1016, 14.0963], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.2233, 0.1016, 14.0963], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.4733, 0.1016, 14.0963], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.7233, 0.1016, 14.0963], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [40.9733, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.2233, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.4733, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.7233, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [41.9733, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.2233, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.4733, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.7233, 0.1016, 14.0962], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [42.9733, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.2233, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.4733, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.7233, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [43.9733, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.2233, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.4733, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.7233, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [44.9733, 0.1016, 14.0961], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.2233, 0.1016, 14.0960], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.4733, 0.1016, 14.0960], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [45.7233, 0.1016, 14.0960], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [45.7233, 0.1016, 14.0960], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [45.7233, 0.1016, 14.0960], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [45.8483, 0.1016, 14.3125], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [45.9733, 0.1016, 14.5290], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [46.0983, 0.1016, 14.7455], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [46.2233, 0.1201, 14.9620], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [46.2233, 0.1201, 14.9620], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [46.2233, 0.1689, 15.2120], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [46.2233, 0.1689, 15.2120], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [46.2233, 0.1689, 15.2120], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [46.2233, 0.1689, 15.2120], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [45.9733, 0.1639, 15.2120], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [45.7233, 0.1514, 15.2120], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [45.4733, 0.1220, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [45.2233, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [44.9733, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [44.7233, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [44.4733, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [44.2233, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [43.9733, 0.1016, 15.2121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [43.9733, 0.1016, 15.2121], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [43.7568, 0.1016, 15.0871], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [43.5403, 0.1016, 14.9621], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [43.3238, 0.1016, 14.8372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [43.1073, 0.1016, 14.7122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [42.8908, 0.1016, 14.5872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [42.8559, 0.1016, 14.4482], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [42.7992, 0.1016, 14.2620], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [42.7992, 0.1016, 14.2620], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [42.5492, 0.1016, 14.2620], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [42.2992, 0.1016, 14.2620], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [42.0492, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [41.7992, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [41.5492, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [41.2992, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [41.0492, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [40.7992, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [40.5492, 0.1016, 14.2621], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [40.5492, 0.1016, 14.2621], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [40.3327, 0.1016, 14.1371], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [40.1162, 0.1016, 14.0121], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [40.1162, 0.1016, 14.0121], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [39.8662, 0.1016, 14.0122], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [39.8662, 0.1016, 14.0122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [39.6497, 0.1016, 13.8872], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [39.4332, 0.1016, 13.7622], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [39.2167, 0.1016, 13.6372], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [39.0002, 0.1016, 13.5122], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [39.0002, 0.1016, 13.5122], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.8752, 0.1016, 13.2957], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.7501, 0.1016, 13.0792], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [38.6251, 0.1016, 12.8627], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
