START | Pos: [16.23714, 0.10155, -4.64377] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.9871, 0.1016, -4.6438], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.7396, 0.1016, -2.7683], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.4896, 0.1016, -2.7683], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [6.2396, 0.1016, -2.7683], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.9896, 0.1016, -2.7683], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.7396, 0.1016, -2.7683], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.4896, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [5.2396, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.9896, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.7396, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.4896, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [4.2396, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.9896, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.7396, 0.1016, -2.7682], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.4896, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [3.2396, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.9896, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.7396, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.4896, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.2396, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.9896, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.7396, 0.1016, -2.7681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.4896, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.2396, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.9896, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.7396, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.4896, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [0.2396, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.0104, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.2604, 0.1016, -2.7680], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.5104, 0.1016, -2.7679], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-0.7604, 0.1016, -2.7679], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.7604, 0.1016, -2.7679], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.9769, 0.1016, -2.6429], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.1934, 0.1016, -2.5179], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.4099, 0.1016, -2.3929], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.6264, 0.1016, -2.2679], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.8429, 0.1016, -2.1429], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.0594, 0.1016, -2.0179], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.2759, 0.1016, -1.8929], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.2759, 0.1016, -1.8929], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.2759, 0.1016, -1.8929], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-2.2759, 0.1016, -1.8929], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-2.1509, 0.1016, -1.6764], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.1509, 0.1016, -1.6764], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.1509, 0.1016, -1.6764], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.1509, 0.1016, -1.6764], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.9344, 0.1016, -1.8014], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.7179, 0.1016, -1.9264], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.5014, 0.1016, -2.0514], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.2849, 0.1016, -2.1764], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.0684, 0.1016, -2.3014], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.8519, 0.1016, -2.4264], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.6354, 0.1016, -2.5514], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.4189, 0.1016, -2.6764], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-0.4189, 0.1016, -2.6764], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-0.1689, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.0811, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.3311, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.5811, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [0.8311, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.0811, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.3311, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.5811, 0.1016, -2.6765], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [1.8311, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.0811, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.3311, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.5811, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.8311, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [3.0811, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [3.3311, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [3.5811, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [3.8311, 0.1016, -2.6766], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [4.0811, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [4.3311, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [4.5811, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [4.8311, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [5.0811, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [5.3311, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [5.5811, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [5.8311, 0.1016, -2.6767], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [6.0811, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [6.3311, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [6.5811, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [6.8311, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.0811, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.3311, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.5811, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.8311, 0.1016, -2.6768], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.0811, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.3311, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.5811, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.8311, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [9.0811, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [9.3311, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [9.5811, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [9.8311, 0.1016, -2.6769], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [10.0811, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [10.3311, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [10.5811, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [10.8311, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [11.0811, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [11.3311, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [11.5811, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [11.8311, 0.1016, -2.6770], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [12.0811, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [12.3311, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [12.5811, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [12.8311, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [13.0811, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [13.3311, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [13.5811, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [13.8311, 0.1016, -2.6771], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.0811, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.3311, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.5811, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [14.8311, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.0811, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.3311, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.5811, 0.1016, -2.6772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [15.5811, 0.1016, -2.6772], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [15.5811, 0.1016, -2.6772], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [15.5811, 0.1016, -2.6772], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [15.5811, 0.1016, -2.6772], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [15.4561, 0.1016, -2.8937], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [15.3311, 0.1016, -3.1102], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [15.2061, 0.1016, -3.3267], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [15.0811, 0.1016, -3.5432], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.9561, 0.1016, -3.7597], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.8311, 0.1016, -3.9762], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.7061, 0.1016, -4.1927], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.5811, 0.1016, -4.4092], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.4561, 0.1016, -4.6257], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.3310, 0.1016, -4.8422], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [14.2060, 0.1016, -5.0587], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [14.2060, 0.1016, -5.0587], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.2060, 0.1016, -5.3087], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.2060, 0.1016, -5.5587], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.2060, 0.1016, -5.8087], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.2060, 0.1016, -6.0587], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [14.2060, 0.1016, -6.0587], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [14.3310, 0.1016, -6.2752], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [14.3310, 0.1016, -6.2752], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.3310, 0.1016, -6.5252], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.3309, 0.1016, -6.7752], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.3309, 0.1016, -7.0252], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [14.3309, 0.1016, -7.2752], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [14.3309, 0.1016, -7.2752], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [14.4559, 0.1016, -7.4918], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [14.5809, 0.1016, -7.7083], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [14.5809, 0.1016, -7.7083], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [14.7974, 0.1016, -7.8333], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [14.7974, 0.1016, -7.8333], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [14.7974, 0.1016, -7.8333], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [14.7974, 0.1016, -7.8333], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [14.9224, 0.1016, -7.6168], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [14.9224, 0.1016, -7.6168], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9224, 0.1016, -7.3668], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9224, 0.1016, -7.1168], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [14.9224, 0.1016, -7.1168], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.0366, 0.1016, -6.8730], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.1616, 0.1016, -6.6565], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.2866, 0.1016, -6.4400], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.4116, 0.1016, -6.2235], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.5366, 0.1016, -6.0070], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.6616, 0.1016, -5.7905], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.7866, 0.1016, -5.5740], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [15.9116, 0.1016, -5.3575], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.0366, 0.1016, -5.1410], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.1616, 0.1016, -4.9245], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.2867, 0.1016, -4.7080], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.4117, 0.1016, -4.4915], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.5367, 0.1016, -4.2750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [16.6617, 0.1016, -4.0585], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [16.6617, 0.1016, -4.0585], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [16.6617, 0.1016, -4.0585], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [16.5367, 0.1016, -3.8420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [16.4117, 0.1016, -3.6255], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [16.2867, 0.1016, -3.4090], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [16.1617, 0.1016, -3.1925], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [16.1617, 0.1016, -3.1925], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.9452, 0.1016, -3.0675], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [15.9452, 0.1016, -3.0675], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [15.8202, 0.1016, -2.8510], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [15.8202, 0.1016, -2.8510], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.6037, 0.1016, -2.7260], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [15.6037, 0.1016, -2.7260], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [15.4788, 0.1016, -2.5094], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [15.3538, 0.1016, -2.2929], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [15.2288, 0.1016, -2.0764], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [15.1038, 0.1016, -1.8599], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [14.9788, 0.1016, -1.6434], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [14.9788, 0.1016, -1.6434], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9788, 0.1016, -1.3934], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9788, 0.1016, -1.1434], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9788, 0.1016, -0.8934], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9789, 0.1016, -0.6434], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9789, 0.1016, -0.3934], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9733, 0.1016, -0.2108], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [14.9526, 0.1016, -0.2091], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [14.9526, 0.1016, -0.2091], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [14.9526, 0.1016, -0.2091], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [14.9526, 0.1016, -0.2091], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [15.2009, 0.1016, -0.2298], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
stop, Pos: [15.2009, 0.1016, -0.2298], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
