START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.9893, 0.1957, -12.5510], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7059, 0.1957, -13.0420], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
